,0
39,"Job Purpose and Impact

The Trade Product Control Analyst will be responsible for financial risk management in commodity, foreign exchange risks and trading profit and loss for the Australia business. In this role, you will partner closely with key stakeholders to deliver daily trading risk reporting, perform trading PnL, provide analysis and insights on trades and FX reports.
Offices are located in our Southbank office and we offer a flexible hybrid working model. Key Accountabilities

Complete daily trading PnL reporting and reconciliation in collaboration with key stakeholders, and ensure any significant differences are resolved and communicated appropriately.
Monitor commodity and foreign exchange exposure and complete all risk reporting within deadlines and compare against limits, escalate breaches of limits and get resolution of breach in collaboration with business stakeholders. Guide CBS team on report preparation and variance explanation.
Manage reports and reconcile trading profit and loss by line of impact with key stakeholders.
Support compliance operations and monitor points of control.
Collaborate with peers to implement process simplification and enhance process standardization, optimize reporting, and deliver automation and transformation processes.
Guide CBS team on derivatives operations and compliance report
Support Cargill global/regional projects Qualifications / Experience

Minimum of three -four years within commodity industry
Experience in finance operations with a knowledge of risk management and related processes
Proven business partnering skills with ability to influence decisions
Provide financial modelling input into business cases, costs, and schedules to support growth in the business
Contribute to the preparation of various data and analytics reports
Exposure to commodity trading, trading reports is preferred
Accounting background is a plus
This is a 14 Month Maternity Cover contract based in Melbourne and will give you an opportunity to work with a global organisation, apply today to join the team.
Cargill is an Equal Opportunity Employer. All applications are treated with strict confidentiality"
40,"· Tech BA role in the Finance, Credit Management, Treasury and Risk space.
· Main focus for this requirement is working is Integral+ but that does interface to multiple other systems that will be in scope. SAP knowledge an advantage.
Required Skill:
· Seeking for a Data migration specialist having a working experience of ERP data migration in the areas of procurement, Project, Finance and Fixed Assets.
· Good understanding on ERP process such as Procure to Pay, Order to Cash, Acquire to Retire, Record to Report (GL) is desirable.
· SAP knowledge and experience is desirable.
· Accounting and Finance knowledge is desirable .
· Collaboration, co-ordination, documentation (Key Design Decisions) and communication is must.
· Agile ways of working Jira, Confluence.
· Detailed data analysis and analytics .
· User Story/Risk/Issue/Assumption/Caveat documentation and Dependency management .
· Process mapping/decision tree logic.
Job Type: Full-time
Salary: $105,800.00 – $115,800.00 per year
Schedule:
8 hour shift
Ability to commute/relocate:
Sydney NSW: Reliably commute or planning to relocate before starting work (Required)
Experience:
Information & Communication Technology Occupations: 1 year (Preferred)
Work Authorisation:
Australia (Preferred)"
41,"Data Analytics Lead
Are you as passionate about making a difference as you are working with data to solve important organisational problems?
Do you have a talent for working with key internal stakeholders to understand their requirements and transform them into powerful BI dashboards?
Does the thought of working with a brand new, blank canvas Azure Data Factory platform float your boat?
Are you a self-starter who is happy to roll your sleeves up and surround yourself in data?
The Role
As the Data Analytics lead, reporting directly to the Executive Manager of Organisational Impact, you will be passionate about data and driven by the opportunity to work alongside internal stakeholders across the Y to help them solve the organisation’s most fickle problems through good data analytics.
A new role, the Data Analytics Lead joins the organisation at a critical time – at a point where our strategy sees us pursue deep impact for children and young people across the state, which demands access to deep impact data.
You’ll join a motivated and newly focused team under an organisational impact portfolio that is 100% focused on ensuring the Y is poised to demonstrate impact.â€¯ Acting as the Y’s Data Analytics Champion, you will work with Executives and Senior Leaders and spend your days building on a foundational data analytics model. You’ll be part of a small, but ‘crack’ team focused on data, impact, member experience and improvement.
Skills and Experience
The successful applicant will hold a tertiary qualification in a relevant field and will have considerable experience in Business analysis, Data Analysis and Business Intelligence reporting.
You will demonstrate:
The ability to be flexible and influential with internal stakeholders, with a strong customer service orientation.
Strong problem solving, analytical and time management skills
The ability to work collaboratively in diverse teams, including internal and external stakeholders.
Experience in working directly with business stakeholders to interpret and document key requirements
proficiency with contemporary data platform technologies; data lakes and orchestration platforms such as Azure Data Factory.
Experience with and exposure to reporting suite applications such as Power BI
How to apply
For the full job description and selection criteria visit our website www.ymcawa.org.au and click on the “Get Involved” tab. Please submit a cover letter and CV with your application. Should you require any further information please call Grant Yonge on (08) 9473 8444.
Closing date: Tuesday 14th June 2022.
We may start interviews before the closing date
You must have the right to live and work in this location to apply for this job.
The Y WA is committed to providing a safe workplace and will comply with all mandatory vaccination directions. Where a position is covered by a relevant direction you will be required to provide an approved form of evidence of vaccination or exemption prior to commencing employment.
At the Y, we are committed to empowering all Children and Young People to feel safe and be safe, at the Y, in their families and in their communities. As such, we ensure that all of our candidates are appropriately screened (including police checks) to make sure that the right people are in the right roles.
To learn more about our screening processes, click here to view our Safeguarding Children and
Young People Policy: https://ymca.org.au/about-us/safeguarding-children-young-people/safeguardingresources/"
42,"Location of work -Adelaide Metropolitan
Length of contract– 12-months Contract
Overview
Business Analyst to work within a Program delivering enhancements to the website, Report application and other projects within the program
Business Analyst will work as part of a multi-disciplinary capability delivery team using the agile methodology and may work on several projects concurrently.
Key responsibilities include
Working with users to formulate and document business requirements
Identifying, investigating and analyzing business processes, procedures and work practices
Using project management methodologies, principles and techniques to develop project plans and to cost, resource and manage projects
Taking responsibility for deploying functional solutions, such as creating, adopting and implementing system test plans, which ensure acceptable quality and integrity of the system
Using data and process modelling techniques to create clear system specifications for the design and development of system software
Understand customer’s business and work with the project’s stakeholders in understanding requirements
Testing & change management of the implementation
Ability to collaborate with stakeholders to resolve issues, solve problems and ensure effective and timely implementation of projects
Possess business and technical knowledge to review workflow, documentation and
User surveys and analyze data to identify a solution to a business issue
Proven ability to function both independently and as part of a team
Work experience: At least 1 year of relevant work experience. Fresh graduates having deep knowledge of the subjects could be considered for this role.
Availability: Monday to Friday – Full time 40 hours
Essential Knowledge:
Strong knowledge of CRM, strong knowledge of Web Development technologies, String knowledge of MS Office suite & Visio, some experience in SAP
Very strong knowledgeable of Security and Web Development technologies, their configuration options, authentication, authorisation and access protocols
Skills:
Strong communicator – excellent verbal and written communication skills including presentation to end users.
Ability to multitask and work to timelines
Excellent analytical and problem-solving skills
Excellent analytical and problem-solving skills
Able to work independently with the business SMEs.
Strong analytical and problem-solving skills with a high attention to detail.
This is a long term contract offering an excellent pay rate to the right candidate and the chance to work on an important project
Should you have the required experience and are looking for a challenging role Email your resume to career@inkitsolutions.com.au
Please note only shortlisted candidates will be contacted for the role.
INK IT Solutions is a global IT consulting company, dedicated towards maximizing our client’s performance and help them achieve their vision. The company started in Australia in 2013 and now employs more than 150 people in 4 countries."
43,"In this challenging and varied role, you will utilise your expertise as a Business Analyst to help us deliver on a number of process and system transformation initiatives related to finance and tax reporting.
This is a unique opportunity for you to be part of various projects within our Tax function to design and implement market leading tax reporting capabilities that will enable the transformation of our Global direct, indirect and transfer pricing function. This tax transformation project is global in nature but being run centrally from Sydney.
What impact will you have?
As an experienced Business Analyst, you will work to document and process map data and critical controls across a wide range of processes and source systems. Further, you will assess and adopt technology solutions to streamline and automate tax processes, including requirements documentation and analysis of solutions.
Day to day, you will be responsible for:
Working closely with a diverse range of stakeholders to capture and analyse business requirements
Leading and participating in gathering information, evidence, facilitating workshops as part of the project deliverable – including gap analysis of current v future state,
Producing relevant documentation including business process maps, creating project artefacts and governance documents, training materials
Reporting on success measures and embedding of activities
Assisting with providing project updates for working group and steering committees
What skills will you use?
Key to your success will be your prior Business Analyst experience, likely 5 - 7 years’ with a focus on process re-design. Whilst prior experience working on projects within a finance or tax function will be highly regarded, it is not required. If you possess strong Business Analyst skills with excellent process mapping skills and ability to work well under pressure and problem solve issues, we would like to hear from you!
If you have any questions on this opportunity, please reach out to Maddy Wilson at maddy.wilson@macquarie.com
About the Financial Management Group
The Financial Management Group provides financial, tax and treasury services to all areas of Macquarie. The group is focused on providing strategic analysis and advice to Macquarie's businesses and senior management, managing Macquarie's funding, liquidity and capital position, ensuring Macquarie continues to meet regulatory and compliance obligations and managing Macquarie's corporate affairs.
Our commitment to Diversity and Inclusion
The diversity of our people is one of our greatest strengths, and in combination with our inclusive environment, it enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of ‘empowering people to innovate and invest for a better future’ is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.
We are committed to providing a working environment that embraces and values diversity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive.


About Macquarie
A career at Macquarie means you’ll have the opportunity to develop and utilise new skills, explore interesting fields and do challenging work that will impact the lives of people around the world—whether it’s accelerating the green energy transition, helping sustain global food supplies, financing social housing projects or investing in essential infrastructure. At Macquarie, we’re empowering people to innovate and invest for a better future.
Our size and international presence means your work can take you anywhere—across business groups, disciplines, sectors and borders. With 17,000+ employees and offices in 33 markets around the world, we’re a truly global organisation.
You’ll be supported by a diverse team where the unique perspectives, ideas and experiences that all of our people bring are valued. You’ll be empowered to address unmet needs in our communities whilst advising and investing alongside our clients and partners. Working with us, you’ll have the opportunity to make a difference.
Macquarie is a global financial group providing clients with asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, specialist advisory, capital raising and principal investment.


Job no: FMG-960823
Work type: Permanent - Full time, Agency Worker
Location: Sydney
Category: Mid-level, Accounting & Finance, Projects, Improvements & Change
Group: Financial Management Group
Division: Finance
Recruiter: Laura Davidson
Opening Date: 07/2/2022"
44,"Support and solve complex data-dependent models within the Asset Allocation business
Join one of the country’s premier private wealth managers
Utilise your experience in quantitative analysis in this exciting new role
We’re JBWere:
JBWere is a leading private wealth management firm operating across Australia and New Zealand. For 180 years we have been delivering sophisticated investment and wealth management solutions to a diverse client base – we strive every day to fulfil our core purpose: to give our clients the confidence to do what matters.
At JBWere, we believe success comes from our people. We're committed to supporting your talent and skills through your career, as you help us build a culture that affects change for our customers - and for the community too.
About this opportunity:
As our new Consultant, Quantitative Analyst, you will provide support to the delivery of high quality, multi-asset investment strategy and advice within the Investment Strategy Group. You will perform primary quantitative investment research across all asset classes at JBWere. Additionally, you will maintain our high quality of research code and databases which support the models you will be building. We have a highly engaged and supportive team who will mentor and enhance your skills. If you are looking for a career with clear career progression, this is an opportunity not to be missed!
Day to day you will include, but is not limited to:
Provide support on multiple projects across all asset classes that have deep impact across the organisation
Investment process - development and adherence to relevant investment process
Be responsible for activities as set out by Head of Asset Allocation
Be supported by senior members of the team, including (but not limited to), peer review activities and coaching
Take a closer look at the role purpose statement to learn more about the role.
What you bring:
You are an experienced data guru with a passion to find the best insights through financial data. You enjoy sharing your insights with stakeholders and presenting to a wide audience. Some key skills we are looking for include, but not limited to:
Excellent programmers (preferably in Python – experience with other languages would be beneficial but Python is our language of choice)
Willing to take initiative and be a collaborative team player
Motivated with an interest in understanding markets / portfolio management with relevant university qualifications – a background in computer science / programming / econometrics would be highly desirable
NAB, invested in you
At NAB, we believe success comes from our people. We're committed to supporting your talent and skills through your career, as you help us build a culture that affects change for our customers - and for the community too. If you think this role is the right fit for you, we encourage you to apply.
To be eligible to apply, you must have Australian or New Zealand citizenship or permanent residency status.
Please note candidate screening and interviews may be conducted prior to the closing date of the job advert.
We value and embrace diversity of thought, style and working arrangements to ensure our workforce is representative of the communities that we serve and that our thinking, solutions, and products are the best they can be."
45,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The opportunity

EY DnA is the data and advanced analytics capability within EY Asia-Pacific, with over 500 specialist employees working across multiple industry sectors. Join our Engineering team as a Senior Data Modeler and provide the specialist skills needed to drive the maturity of our modelling capability, uplift standards within our scrum teams through hands on involvement and performing a DevOps role on AWS and on-prem applications.

To be successful in this role, you will have:
Strong experience in data modelling of Data Warehouses - including dimensional modelling and 3NF modelling
Practical experience in design and deployment of physical data models optimized for target storage technology (databases, analytical appliances, general purpose storage, cloud databases, etc.)
Understanding of broader Data Architecture topics such data governance, data cataloguing, data quality and master data management
Leading scrum team members to produce demonstrably better modelled ETL
Strong SQL experience
Willingness to work in depth and with “hands on” with engineers ensuring that real world implementation is effective and fit for business purpose
Experience working in Agile environment

Desirable Skills And Experience
Prior experience working with AWS
Practical exposure to Data Vault 2.0 methodology
BigData querying tools like Hive, Spark, Presto
“Nice to have” - Strong Big Data / Hadoop experience (i.e. Hive, Spark, Airflow)
Talend Big Data experience

What we offer

A tech career @ EY means working with 40,000 fellow technologists who are creating cutting edge applications in blockchain, AI, cloud, analytics, robotics and cyber, harnessing tech to power the human enterprise and build a more equitable, sustainable world. We offer world class training and a free Tech MBA to all our people.

Globally at EY, we are committed to offer:

Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next.
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
Transformative leadership: We’ll give you the insights, coaching and confidence to be the leader the world needs.
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

The exceptional EY experience. It’s yours to build.

The preferred applicant will be subject to employment screening by EY or by their external third party provider. Regarding this role, the minimum salary is $90,000 including 10% superannuation.

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today."
46,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The opportunity

EY DnA is the data and advanced analytics capability within EY Asia-Pacific, with over 500 specialist employees working across multiple industry sectors.

As a Business/Data Analyst, you will support our clients in defining and implementing a data journey aligned with their strategic objectives. Some of your responsibilities will include:

Be a part of one of our successful delivery teams and get an opportunity to move into a more consultative role working across various data environments and helping our clients solve their business problems with data.
Be responsible for creating requirement specifications, analysing requirements, creating visual models, facilitating elicitation sessions, and digging around in the data when needed.
Designing and building reports – capture data requirements for the client and team.
Creating requirements specifications, analysing requirements, creating visual models, facilitating workshop sessions, and using the necessary business analyst tools.

To qualify for the role, you must have

Worked in a similar Business/Data Analyst position for at least 3-5 years with a focus on data management, data governance and data strategy
Ability to understand and identify business rules and processes
Conducted process mapping and requirements gathering workshops with non-technical stakeholders
Working with SQL databases and database querying languages.
Have knowledge and experience of all phases of software development including requirements analysis, design, coding, testing, defect management.
Due to the nature of the client base, you MUST BE an Australian Citizen

Ideally, you’ll also have

Experience in engaging with both technical and non-technical stakeholders
Strong consulting experience and background, including engaging directly with clients
Experience in a delivery role on Business Intelligence, Data Warehousing, Big Data or analytics projects
Ability to problem-solve and think critically
Technical reconciliation and reporting skills
Some development experience would be advantageous but not essential

What we offer

Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
Continuous learning: personalised career development including coaching, experiences and formal learning so you’ll develop the mindset and skills you’ll need to thrive in the future.
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

At EY, you’ll be rewarded and recognised based on your performance and our comprehensive benefits package can be tailored to your individual needs.
We hold a collective commitment to foster an environment where all differences are valued and respected, practices are equitable, and everyone experiences a sense of belonging. If you require any adjustments to the recruitment process in order to equitably participate, we encourage you to advise us at the time of application via contactrecruitment@au.ey.com or phone +61 3 8650 7788 (option 4).

We understand the importance of social distancing at this time so our recruitment and onboarding process may be managed virtually so we can continue to prioritise the safety and wellbeing of EY people, clients, guests and the broader public.

The exceptional EY experience. It’s yours to build.

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today.

#LI-EYAustralia"
47,"Senior Data Analyst

About us

TrafficGuard is the world’s first truly omni-channel, full-funnel fraud and invalid traffic solution. Publicly listed on the ASX, TrafficGuard operates in one of the largest addressable markets in digital advertising and provides solutions for one of the largest problems yet to be solved. We provide the technology and data to enable advertisers to maximise efficiency and growth.

We have scaled our platform into almost 4,000 advertisers globally (including multiple Unicorns) to enable them to verify their advertising in real-time and find and remove invalid traffic. Along the way, TrafficGuard has picked up numerous awards for both its anti-fraud and optimisation capabilities and has been recognised as one of the most innovative companies in Australia.

We are continuing to scale up and are looking to enhance our team to support our growth strategy. TrafficGuard has Unicorn potential. Can you be part of the team that gets us there?

About the role

We have an exciting opportunity for a Senior Data Analyst to join our team. You will be part of a growing and innovative, award-winning company transforming the online advertising ecosystem.

We are seeking applicants in the regions of SEA, EMEA & LATAM to join TrafficGuard on a full-time remote working arrangement.

This Senior Data Analyst will work as part of our Customer Success team alongside Data Analysts in the APAC region. Our Customer Success team are custodians of the client relationship and rely heavily on the Senior Data Analyst role in supporting customers in their understanding of their advertising performance.

The key responsibilities of this role will include:
Working as a part of a high performing customer success team on a day-to-day basis.
Build relationships with customers and support them in their understanding of their advertising performance by collecting and analysing data and surfacing useful insights.
Triage customer and internal inquiries by acting as the first line of analysis.
Working alongside a multi-award-winning product team defining new capabilities and product features.
Present a clear narrative to the key stakeholders and build automated routines and BI resources for continued consumption of the insights.
Provide visibility of critical customer success metrics and insight into customer expansion opportunities
Lead research for case studies and white papers on ad fraud and invalid traffic patterns.
Providing thought leadership in both using data to solve business problems and in arriving at innovative statistical solutions.


What’s on offer

TrafficGuard is an innovative and progressive company with huge potential. We have a dynamic and energetic employee base, giving you access to some of the best minds in the industry.

Working with us gives you access to heaps of benefits including:
Fully flexible working options.
Career growth.
Yearly professional development allowance.
Yearly wellness allowance.
Great company culture.
Regular social activities.
Competitive salaries.
The opportunity to work with innovative and dynamic teams.
The opportunity to be part of our growth and come on this journey with us!

About you

The ideal candidate will be a curious, consultative, data detective with proficiency in ad analytics and a relentless need to “figure-it-out”.

The successful candidate will have:
5+ years experience in a similar role.
Consulting or customer-facing experience.
Media agency experience is highly regarded.
Advanced SQL skills - both in query development and performance tuning.
Business analysis skills.
Expert knowledge with BI applications such as Looker, Tableau, PowerBI, Domo, or Microstrategy.
Experience with Google Ads
Demonstrated ability of in-depth campaign and audience data analysis to identify trends, insights and benchmark performance
Ability to communicate effectively with both technical and non-technical stakeholders.
Ability to drive and deliver projects and meet deadlines.
A willingness to learn and a strong drive to progress.


How to apply

To apply, please send through your CV and a cover letter outlining your experience.

For a confidential discussion, please contact Kiren Singh, HR Manager, on Kiren.singh@adveritas.com.au

We are open to out of the box candidates, who may not have all the experience we are looking for, but who are driven and capable. If this sounds like you, we would love to hear from you!"
48,"Remuneration range $104,868 to $115,960 pa
Full-time continuing appointment
Toowoomba, Ipswich or Springfield campus
People Portfolio
The Senior Workforce Analyst is a unique opportunity to contribute to the future of USQ's workforce design and development through data analytics, modelling, forecasting and reporting across multiple people data points to support the University’s workforce planning. This role is integral to identifying and interpreting workforce trends and guiding the People Portfolio team in inspiring change and transformation.

You will have a proven ability to identify data sources, develop reporting platforms with key data insights and metrics, and provide evidence-based intelligence on workforce trends. In addition to your data analytics and modelling skills, you will be able to form positive working relationships with key partners to identify and support their data needs.

What you'll do

Identify, source and analyse internal and external workforce data and trends from multiple sources to provide the necessary data insights to interpret and turn workforce trends into meaningful strategies and actions for the University.

Some of your key activities will include:


Collaborating with key stakeholders across the organisation to identify and bring together workforce and other data from across the University to deliver connected forecasting, insights and regular reporting across the organisation.
Developing and maintaining key workforce performance indicators, metrics and dashboards.
Defining and implementing workforce reports and other platforms that are meaningful and support strategic planning through the inclusion of gap and trend analysis and scenario planning, and
Contributing advice and insights into key workforce planning activities based on intelligence gathered from workforce data



What will help you succeed?


Your experience and depth as a HR professional with strong strategic and analytic skills will be essential to delivering outcomes and making vital connections, forecasts and projections to inform impactful workforce strategies.

You will also have:


Relevant tertiary qualifications in an area such as Human Resources, Workforce/Data Analytics and Intelligence or similar, and significant experience in a human resources, workforce planning, reporting or analytics role.
Proven experience in contemporary workforce analytics practices, including experience identifying, analysing, interpreting and communicating data from multiple sources; with data modelling, data visualisation, forecasting and business intelligence skills.
High-level analytical, problem-solving and systems thinking skills, with the ability to interrogate and use data to look beyond the obvious to identify the underlying insights that are essential to effective decision making, and develop recommendations based on an understanding of critical issues and drivers, and
Ability to undertake sophisticated report design and preparation. Skills in statistical analytics tools and software, and BI platforms would be advantageous.



Building on its strengths as Australia’s leading regional University, USQ’s vision is to be renowned for innovation and excellence in education, student experience, research and engagement. Guided by our core values of respect, integrity and excellence, the University’s Strategic Plan 2021 - 2025 outlines our commitment to creating and sharing knowledge, transforming lives and solving the problems that matter to our world.

The University offers a range of different ways of working and connecting across our physical and virtual spaces to meet the needs of our students, partners and community. We value diversity and strive to foster an inclusive environment that is underpinned by our core values and champions, embraces and respects differences. We support and encourage applications from all diversity groups.

With an increasingly diverse workforce, we understand that careers may be placed on hold or limited throughout many life circumstances. We recognise the importance of considering achievement relative to opportunity and encourage you to outline factors such as career breaks, gender, family, or other factors which may have resulted in a limited career progression.

For a confidential discussion about the role and USQ, please contact Trudi Davidson, Director, (People Strategy) on telephone +61 7 4631 2981 or email Trudi.Davidson@usq.edu.au .

Reference Number: 0102_04/22

Term: Full-time continuing appointment (36hrs/wk)

Salary: Total remuneration range $104,868 to $115,960 pa (includes salary range of $88,609 to $97,980 pa, employer superannuation contributions of 17% of salary and annual leave loading)

Closes: Sunday, 22 May 2022

At USQ, we are united by our core values of Respect, Integrity and Excellence, which guide our daily actions and decision making.


If you think you can bring this role to life, we invite you to submit your resume/CV along with a two-page statement outlining your motivation and suitability for the role."
49,"Role Type : Full Time Ongoing
Remuneration : min. $100,571.00 + superannuation (dependent on qualification & experience)
Bendigo TAFE and Kangan Institute are the TAFE trading brands of Bendigo Kangan Institute. We are one of Victoria's largest TAFE providers, with over 40,000 enrolled students per annum. We offer vocational training to students from all over the northern metro corridor as well as Loddon Campaspe regions. We pride ourselves on the quality of training we provide by having industry expert teachers who impart their wealth of experience to the workforce of the future. We believe that in everything we do, we give people the opportunity to be the best they can be. We are currently seeking an experienced Reporting Analyst to join our Operations team at Cremorne.
The Role:
Bendigo Kangan Institute is currently undergoing a significant transformation focused on improving the Student Journey and increasing Financial Sustainability for the organisation. Business Intelligence and Enterprise Reporting is a critical capability to enable this transformation journey to provide our business with insights to support decision making and continuous improvement in aid of our strategic objectives.
This position is responsible for ensuring the provision of performance reports and dashboards to the business, providing a critical role in driving decision making, supporting compliance, and other government reporting requirements.
It also focuses on developing an understanding of existing reporting produced across various business units, and looks for opportunities to improve, centralise or automate those reporting processes.
Key Responsibilities:
Design and develop templates and reports that generate insightful analysis for various domains improving business decision making and enabling continuous improvements
Utilise both traditional reporting tools and methods for periodic reporting, as well as Business Intelligence dashboards where relevant for a more frequent or more interactive basis
Design and develop business reports to provide information in support of business decision making and regulatory or compliance requirements
Interpret data, analyse results using reporting techniques and provide ongoing reports
Contribute to improvements in report design by providing suggestions to streamline reporting processes or automate elements of report creation
Contribute to the development of Business Intelligence by bringing knowledge of existing reporting and suggesting opportunities where BI dashboards may be better suited
Visualise data effectively to deliver information and leverage insights to support business activities and decisions
Contribute to a culture of data led insights
Demonstrated experience participating in the delivery of reporting, data driven or analytics projects and the creation of business reports, development of reporting tools and analytics
Demonstrated experience with Business Intelligence and Reporting projects
Experience in business intelligence (Power BI), business analysis or data analytics
Qualification:
Relevant Degree or post graduate qualification and experience and/or combination of extensive experience, education and training
Familiarity with Education sector, in particular Vocational Education and Training desirable
Successful applicants will also have to provide;
A current Working with Children Check
A current Federal Police Check
Proof of COVID Vaccination
Certified Right to Work document - Passport/Visa/Citizenship or Birth Certificate
Benefits:
Counselling support (EAP) and Health & Wellbeing initiatives throughout the year
Flexible work options
Free onsite parking for most campuses
Professional development programs and many more....
If this sounds like the role for you. Please click ' Apply for this job / Apply now ', we would love to hear from you.


For further information regarding this outstanding opportunity, please contact Azam Sadeghpour, Head of Performance Management and Reporting on a.sadeghpour@kangan.edu.au
NOTE: BKI reserves the right to withdraw this advertised position at any stage.
Applications from candidates with valid working rights will only be considered. We are a child safe and equal opportunity employer and therefore the successful candidate will be required to hold a current working with children check clearance. We value diversity in our workforce and encourage people from all backgrounds, abilities and identities to apply for roles within our organisation. If you require specific support to apply for this position, please contact peopleoperations@kangan.edu.au and we will work with you to identify the best way to assist."
