,0
39,"Job no: 793769
Work type: Full time
Location: Adelaide CBD
Categories: Administration and Clerical, Corporate Services, IT

Department for Health and Wellbeing, Commissioning and Performance – Enterprise Data and Information
Salary: $94,176 to $99,615 – ASO6 – Full Time / Ongoing Appointment
The Senior Data Analyst is responsible for the delivery of objective, high quality, professional and timely statistical analysis, interpretation and reporting of health related data that is critical to and addresses the information requirements of the Department for Health and Wellbeing
The South Australian public sector promotes diversity and flexible ways of working part-time. Applicants are encouraged to discuss the flexible working arrangements for this role. Appointment will be subject to a satisfactory Criminal History Check and appropriate immunisation requirements. Aboriginal and Torres Strait Islander applicants are encouraged to apply. Job ref: 793769
Vaccination Requirements
COVID-19 vaccination is an essential requirement under the Emergency Management (Healthcare Setting Workers Vaccination) (COVID-19) Directions 2021 to work in a SA Health/health care setting.
Enquiries
Alison Wall
Office Manager
Phone: 8226 6771
E-mail: Alison.Wall@sa.gov.au
Application Closing Date
Wednesday, 01 June 2022 - 11.55PM
Attachments
Australian Applicant Guidelines
International Applicant Guidelines
Advertised: 18 May 2022 Cen. Australia Standard Time
Applications close: 01 Jun 2022 Cen. Australia Standard Time"
40,"We care for the people of NSW, building confidence and trust so our communities can thrive. We make the complex simple, so our schemes deliver better outcomes for people and communities. Whether a person is severely injured in the workplace or on our roads, icare supports their long-term care needs to improve quality of life, including helping people return to work.
We insure over 326,000 NSW businesses and 202 NSW Government agencies. We protect around 90 per cent of public and private sector workers in NSW – that's approximately 4 million people. icare is a trusted risk advisor to the NSW Government, protecting over $228 billion of the state's most iconic assets, including the Sydney Opera House and the Sydney Harbour Bridge.


The opportunity:
To support the activities of the Data Solutions and Engineering function, to ensure the provision of data assets, data services, analytical applications and data insights
Permanent, Full Time Role
Salary starting from $131,000 plus super
It’s an exciting environment where no two days are the same. But on a typical day you might find yourself:
Working with General Manager for IfNSW & HBCF General Lines Claims to come up with solutions to assess the performance of our partners
Provide operational support for Data Solutions and Engineering activities, using a range of administrative and support services and functions, including; writing reports based on data and giving comments and ad-hoc tasks to support internal and external customers.
Assist and lead the provision of reporting and insights to internal stakeholders and external agencies e.g. monthly performance reporting.


Your story so far:
Degree qualification such as Mathematics, Statistics, Engineering, Physics, Computer Science, Actuarial Science.
Hands on experience in a variety of data & reporting and projects.
A range of strong knowledge and application of Commercial General Lines Insurance portfolio & performance management principles is key
A broad range of experience developing end to end reporting solutions. Experience with SQL is required.


What we offer:
We know our strength comes from the diversity of our people and so we want people with different experiences and backgrounds to apply. We recognise the importance of balance and flexibility and understand that it’s not a one size fits all approach.
icare provides career opportunities and great employee benefits, including:
Flexible working arrangements to help you balance work and life
A corporate wellbeing program with subsidised gym membership, free flu vaccinations and health check programs
Comprehensive learning and development support
Our People Awards - On-the-spot Recognition, Quarterly Values Awards & Our People Annual Awards
Access to our Employee Assistance Program
icare day – access to an extra day’s leave
17.5 annual leave loading


If you think you’re the right person for this role, send us your resume. Don’t delay as we’re assessing applications as they are received.
icare recognise the value of diverse perspectives and experience. We are committed to an inclusive workplace where everyone feels valued and respected for who they are. If there are any accessibility adjustments you need to help you be able to apply for this role, please contact us at: talentacquisition@icare.nsw.gov.au
Please note that you must be an Australian citizen, permanent resident of Australia, New Zealand citizen with a current New Zealand passport or have unrestricted working rights to apply for this role.
icare is the brand of Insurance & Care NSW
For more information about icare visit our website
icare operates a direct sourcing model so no agency introductions will be accepted
We are a 2022 Circle Back Initiative Employer – we commit to respond to every applicant
A talent pool may be created through this recruitment process. A talent pool is a group of applicants who have been assessed and identified as suitable for this role, and who may be considered for a range of similar roles.
Apply here"
41,"Work From Home
Start July
12 months contract + 12 months extension


About the Role:
Our client is a govt. department seeking a Business Analyst ideally with experience working on projects that have delivered robust, user-focused data insights using Power BI.
You will engage with business experts to deliver data and analytics solutions that improve decision making across the department’s diverse and interesting portfolio, which includes environment, resource management, biosecurity, trade, and other interesting fields.
You will have the opportunity to contribute to:
Team culture – contributing to a collaborative, agile, curious analytic team
Establishing productivity systems and processes – providing input into processes and systems (e.g. DevOps and Git) to manage work and share code
Innovative approaches – advocate for, and pioneer, novel approaches to delivering user-focused insights.
Analytic approaches and practice – contribute experience and preferences to effective ways of delivering analytic projects.
Responsibilities:
Working in multi-disciplinary teams to deliver data and analytics projects using Agile approaches
Working with business to understand data requirements and issues
Working with ICT and business systems teams to identify data and make data available for analysis
Delivering robust, user-focused data insights using Power BI, and other BI tools
You'll need prior experience in a similar role.
Work Anywhere:
Remote working available
Apply now:
For more information contact Erin or speak with one of our team on 0262010100 / 0386139999 / 0733095600"
42,"Job Description
Location: Melbourne | CBD
Job type: Full time
Organisation: Department of Transport
Salary: $88,955 - $100,930
Occupation: Analyst
Reference: VG/NEW80004190
The Department of Transport brings together all transport modes to design, plan, build and operate Victoria's transport system. Our job is to further integrate the transport network and improve the delivery of services to Victorians for simpler, quicker and safer journeys that connect people and places and support Victoria's prosperity and liveability. We are excited to offer this opportunity for you to become part of the Department that delivers more choice, connections and confidence in our travel, ensuring the whole transport network works as one to deliver better services and outcomes.
Business Intelligence Analyst
Annual Salary Range: VPS4 $88,955 – $100, 930 per annum plus superannuation
Tenure: Ongoing
Employment Type: Full Time
Usual Work Location: Melbourne CBD (flexibility may be available)
About the Opportunity
The Business Intelligence Analyst sits within the Reporting & Analysis team of the Portfolio Management Office and is responsible for the development, support and maintenance of Power BI dashboards and for providing meaningful analytical insight, working with a wide range of data and reports from across the department and its agencies. The position complements the role of the Reporting Analysts to support the Portfolio Assurance branch to guide and support key stakeholders to align to the standard for project delivery reporting across the Department through the provision of quality dashboards, delivery insights, analytics and advice.
About You
Our ideal candidate will be able to demonstrate the following key skills:
Takes into account wider business context within business unit when considering options to resolve issues.
Considers data volume, variety, velocity, and veracity to establish data collection and analysis approach.
Understands and delivers against standards of quality and effectiveness applicable to own area of work.
Communicates orally in a manner that is clear fluent and holds the listeners' attention.
Works with sense of purpose within the team and enables others to understand the strategic direction of the branch and organisation.
Mandatory
Demonstrated expertise in business intelligence (Power BI) and experience using those skills to support business reporting outcomes.
Extensive experience relevant to the accountabilities and capabilities of the role ideally in project reporting and/or data analysis.
More information is available in the Position Description.
How to Apply
Applications should include a resume and a covering letter briefly addressing the Key Selection Criteria found in the position description.
Applications close 11.59pm on 27 May 2022.
For a confidential discussion regarding this opportunity, please call Paul Farrell, Manager Reporting and Analysis via email at paul.farrell@transport.vic.gov.au.


Please note: This position requires the successful employee to provide evidence of being fully vaccinated against COVID-19, or medical evidence which confirms the individual is unable to receive a dose, or a further dose, of a COVID-19 vaccine due to a medical contraindication or an acute medical illness.
Failure to comply with this condition of employment will impact your eligibility for employment in this position with DoT.
Preferred applicants may be subject to pre-employment checks. Information provided to the Department of Transport will be treated in the strictest confidence."
43,"Job description
Arvensys Technologies is a well-established organization offering Software Services and Partnered IT Products & Solutions. We are looking for a Business Analyst who will be the Vital link between our information technology capacity and our business objectives by implementing and ensuring the successful completion of analytical, building, testing and deployment tasks of our software needs based in Sydney NSW for a full time role.
ICT business analysts work with users to formulate system requirements, develop system plans and documentation, review and evaluate existing systems, and design and modify systems to meet users' business needs including Robotics Process Automation (RPA) technology to create automated solutions for the business. The role is a key link between the technical team, Process Excellence and business stakeholders to ensure effective solutions are delivered which drive meaningful and measurable business value.
The role will analyze and document complex business processes (AS-IS and TO-BE) for targeted processes. The candidate would also support the facilitation of discovery sessions across multiple teams and business units and lead the adoption / implementation activities associated within the business.
The Business Analyst works with cross-functional teams and business units to understand, challenge and provide thought leadership on strategy to achieve the company’s goals through business and technology transformation. They identify automation opportunities, define RPA value proposition and re-engineer processes to improve automation potential.
Key Responsibilities:
Partner with the Business Process Owner(s) and Process Excellence Team members to develop a deep end-to-end understanding of processes targeted for automation and outline the impacted processes and business requirements
Engage with cross-functional teams to develop business requirements documentation of the process to be automated in a manner that is understood by the business users and can be shared with solution design and development teams
Proactively communicate, collaborate, lead and participate in various stakeholder workshops and engagements like requirements gathering, validation, discovery playbacks and showcases, to deliver product’s functional requirements like screen, interface, and GUI designs.
Preparing artefacts supporting project delivery (traceability matrix, solutions gap analysis, support creation of service transition artefacts as required)
Works with Technical Team members to facilitate the planning and execution
Work with Business Units to perform value analysis (ROI) for the processes
Coordinate with the business and technical team to identify and provide support for solution designs for production issues and enhancements
Identify scope, benefits, constraints, and risks, capture and document current processes
Identify and document best practices
Facilitate sessions with stakeholders to drive out requirements
Consider change management implications for implementation of new processes
Deliver key business analysis artifacts, using best practices and tools, for the design, solution and execution of medium and large projects
Document and diagram the existing environment and data-flows
Gather non-functional requirements such as security, capacity performance and availability
Act as a liaison between business and technical resources
Recommend ‘to-be’ process map designs using Cross-functional flowcharts.
Define configuration specifications and business analysis requirements
Conduct Process diagnostics & opportunity identification
Define requirements, creating user stories
Help design, document and maintain system processes
Creating Business Case and ROI which can be submitted for review and approvals
Essential Knowledge and Skills:
Strong customer service focus with the proven ability to develop and maintain effective working relationships with team members, stakeholders and management. Demonstrate strong collaboration across all levels of the organization
Ability to work independently, with limited supervision
Effective Persuasive Communication including the ability to influence SMEs and business stakeholders toward change, automation and continuous improvement
Knowledge of best practices with process improvement and operational excellence
Understand the needs of and support a company with global operations
Ability to translate requirements into processes and controls
Strong analytical skills, coupled with a logical, disciplined and structured approach to documentation and procedures
Flexible and dynamic personality
Excellent spoken and written communication. Assertive and confident raising action points with senior individuals
Experience of working on major projects
Experience/knowledge of a range of technical platforms and solutions
Work with individuals to understand and build detailed process maps and business requirements documents
Ability to rapidly grasp processes and identify potential solutions
Integrate leading practices on process discovery & mapping into the day-to-day delivery of business requirements documents
A team player that is willing to learn and adapt in a high pace delivery environment
Desirable Knowledge and Skills:
Good to have JIRA, Confluence experience
Experience working with automation software (e.g., UiPath)
Experience writing SQL queries for data analysis
Job Types: Full-time, Permanent
Salary: $75,000.00 – $90,000.00 per year
Schedule:
8 hour shift
Work Authorisation:
Australia (Preferred)"
44,"Organisation/Entity: Transport For NSW
Job Category: Information & Communication Technology
Job Location: Macquarie Park, NSW, AU, 2113
Job Ref No: 65424
Employment Type: Permanent Full-Time
Salary Range: $120423.0-$134872.0
About us


Transport for NSW is the lead agency of the NSW Transport cluster. Our role is to lead the development of a safe, efficient, integrated transport system that keeps people and goods moving, connects communities and shapes the future of our cities, centres and regions. We work with several government agencies to coordinate road, rail, bus and maritime services, always keeping the safety and comfort of our customers at the heart of what we do.


About IT at TfNSW


TfNSW’s IT group provides the tools, information and services that enable 30,000 employees to deliver a smart and efficient transport network. We bring the future to our people by delivering innovative solutions and minimising business disruptions, building an engaged and connected workforce through tech-enablement. This is an exciting time to join the team, with a committed annual investment of $700m for progressive technology projects including bots, apps, AI solutions, autonomous 3D mapping drones, cybersecurity and transforming cameras across our network.


The opportunity


We have a new opportunity for a Senior Analyst, permanent full time role within Corporate IT. The role of a Senior Analyst is to facilitate the identification of business problems or opportunities; elicit, analyse, document, communicate & validate requirements; and design recommended changes to processes, policies & information systems, working in collaboration with key stakeholders.


Your role will include


Enhance business systems by providing accurate information about business needs and priorities
Support the business in the development of business cases including solution scope and options, financial model development and act as a subject matter expert responsible for requirements workshops, walkthroughs and business process reviews/re-engineering to document business requirements
Own the accurate identification and capture of client’s requirements; provide documentation; business and functional requirements, business process models, user stories/requirements and user case scenarios as appropriate to meet the business needs
Work with key stakeholders to define business requirements and trends with a comprehensive analysis of alternate solutions (internal and external) to enable informed business decisions and service level improvements
Investigate, analyse and make recommendations about complex business situations
Manage and drive critical evaluation of alternative options in order to support decision making
Understand the big picture, manage impact of change, ensuring that all gaps are identified and addressed.
Guide and support team members in responding flexibly to business change and providing customer focused services
Provide plain language advice on technical issues to non-technical audiences.
Demonstrate the five ways of leading behaviours to deliver organisational outcomes for our customers, our people and communities for the greater good.


For more information please view a copy of the role description.


About you


To be successful in the role you will
Tertiary qualifications or equivalent experience with a minimum of 5 years experience in Business Analysis preferrable.
Exposure to working in a large, complex environments and in dealing a diverse range of stakeholders
Experienced in interacting with executive & senior management
Experience in facilitating business process and requirements workshops
Experience in Finance and Procurement is desirable
SAP experience is desirable


Salary and Benefits


The salary for this position is TfNSW Grade 8 ($120,423.00 - $134,872.00) per annum plus superannuation and leave loading.


For more information on Employee Benefits at TfNSW please click here.


How to apply


To apply for this position, please answer all questions within the online application process and submit a resume.


Applications Close: 11.59 PM Sunday, 22nd May 2022


We are the community we serve

We are committed to being an inclusive, diverse and flexible workplace where differences are valued. We welcome people of all backgrounds, experience and abilities.We enable our people to work in ways that work for them and their teams. Working virtually and from different locations including regional locations, staggering work hours and job sharing are just some of the ways our people can work flexibly.

Please contact the Talent Specialist below if you require any adjustments to be made to how you interact with us throughout the recruitment process or would like to discuss flexible work options.


For any enquiries, please email Srivatsa Lakshmi Narayana at Srivatsa.Lakshminarayana@transport.nsw.gov.au


Apply today to register your interest!


Find out more about Transport for NSW at https://www.transport.nsw.gov.au/about-us



Job Segment: Engineer, ERP, Information Systems, Business Analyst, Procurement, Technology, Engineering, Operations"
45,"Business BA - Expression of Interest
We have a number of Business BA roles available to work on multiple exciting projects at CommBank and would love to hear from candidates who want to come along for this journey.
As a Business BA at Commonwealth Bank you will be the face of projects, representing the business and technical teams, helping us build a simpler better bank. You will have excellent communication skills and be working with many different stakeholders.
With some of Australia’s best Business BA's already on board, we are keen to connect with the wider talent community about what a career as a Business BA at Commonwealth Bank can look like.
It will be critical that you have demonstrated experience with the following:
Experience working in Financial Services or similar complex environments
Ability to operate in an ambiguous environment
Perform data analysis that can be used to either support or challenge business initiatives
Participate in requirements elicitation workshops to capture requirements
Delivered in robust regulatory environments
Knowledge of change management, process modelling and testing
Prior experience with separation, divestment projects is highly valuable for your application
To start a conversation on what a Business BA career can look like at CBA, hit APPLY NOW.
Please only apply if you have experience as a Business BA. (If you are a Digital or Technical focused business analyst please apply to the correct adverts matching your experiences).
The health and safety of our people, customers and communities is our number one priority. This means that we require all of our employees to be fully vaccinated against COVID-19. Please speak to us if you have any questions about this based on your individual circumstances.
If you're already part of the Commonwealth Bank Group (including Bankwest), you'll need to apply through Sidekick to submit a valid application. We’re keen to support you with the next step in your career.
We're aware of some accessibility issues on this site, particularly for screen reader users. We want to make finding your dream job as easy as possible, so if you require additional support please contact HR Direct on 1800 989 696.
Advertising End Date: 14/06/2022"
46,"Line of Service
Advisory
Industry/Sector
Not Applicable
Specialism
PPM
Management Level
Senior Associate
Job Description & Summary
About the Opportunity
At PwC, you’ll help Australian businesses, governments and not-for-profit companies create value and improve the way they work. From digitising healthcare, to creating smarter cities or driving innovation with our clients, together we build trust in society and solve important problems.
Integrated Infrastructure brings this to life by helping clients improve the way they operate, reduce costs, manage risks, leverage talent, or fundamentally change the way they do business. Your work here will help organisations of all shapes and sizes work smarter and grow faster.
Within PwC’s Integrated Infrastructure team in Adelaide as a Senior Associate you will work collaboratively with our broader Integrated Infrastructure teams on important client projects, or sometimes directly with clients on more specialist or technical analytics based assignments.
As a Senior Associate in our Analytics team your impact will be seen by:
Working with the Partners, our team leaders and broader Consulting teams on projects to establish and build trusted relationships with client executives, management and delivery teams
Helping design, build and deliver innovative analytics-backed solutions primarily for our large Federal, State and Local Government and Public Sector clients, also working on projects for our wider clients from other industry sectors, working as a team to drive propositions around customer centricity, productivity, supply chain, workforce, environment, infrastructure and cities
Using your experience in programming languages such as Java and Python to drive advanced analytics projects in areas such as simulation, optimisation, and AI/ML
Using your experience and understanding with cloud computing to implement scalable solutions
About you
You will most likely have a background and a track record of success in working in teams with clients to deliver solutions backed by analytics.
You are likely to have 4-5+ years of experience applying advanced analytics, database development and data visualisation to complex issues.
You will have a quantitative background with a qualification in mathematics, statistics, business intelligence, engineering or similar. You will need to have excellent analytical and problem solving skills, as well as being able to communicate effectively and impactfully with clients and stakeholders. Proficiency in some of the following toolsets is required – Microsoft Excel, SAS, SQL, R, Python, Alteryx, PowerBI, Qlik, Tableau.
You are agile, people-focused, motivated to succeed, analytically minded and commercially astute. You have strong attention to detail and exceptional standards in quality.
Passionate about being at the forefront of change, you’re ready to help our Integrated Infrastructure team deliver practical advice that speaks straight to the heart of client business issues and deliver innovative results. You’re collaborative and enjoy working in an innovative environment. You’re a problem solver by nature and want to join a firm that values the kind of people who reimagine the possible for their clients and stakeholders. Most importantly, you act with integrity and show care for the people you work with.
Please note the techniques and technologies listed are examples only and are not intended to be exhaustive or all required.
Much of our work in the Integrated Infrastructure business is State Government, but we also work more widely with both the Federal and Local Government sector clients, so experience in these sectors will also be relevant. We have particular interest in experience in transport, planning, infrastructure, health and customer service related departments, other relevant broader experience is also of interest and welcome.
You are highly collaborative and enjoy working in an innovative environment. You’re a problem solver by nature and want to join a firm that values the kind of people who reimagine the possible for their clients and stakeholders. Most importantly, you act with integrity and show care for the people you work with.
Life at PwC
Our culture and benefits are something we’re proud of, and also the reason we’ve been named LinkedIn’s #1 Australian workplace. With PwC, you’ll belong to an inclusive community where differences are both embraced and the underlying driver in everything we create together.
We empower you with the technology, coaching, flexibility and trust needed to make a meaningful difference, while supporting you in bringing your whole self to work each day. We’re committed to building and maintaining a diverse workforce because we know it’s only by working together that we can realise the potential of our people, clients and society around us.
We’re living this commitment through initiatives including our Reconciliation Action Plan to increase Indigenous employment and employee-led diversity networks promoting cultural, disability, LGBTI and gender equality. At our core we’re a people business, which means you’ll be supported not just in your professional development but your personal growth as well.
Next Steps
We’ll be assessing applications and progressing candidates who meet the program eligibility criteria.
The timing of this will depend on when you apply and complete this part of the recruitment process.
PwC is committed to the health, safety and wellbeing of our people, as well as visitors to our offices and events.

PwC has introduced a COVID-19 Vaccination policy that requires all staff, contractors, clients and visitors to be fully vaccinated before they can access our offices, attend client sites, undertake work-related travel, or attend work-related events, subject to limited exemptions. For more information: https://www.pwc.com.au/about-us/notices/coronavirus.html
Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required:
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Required Skills
Optional Skills
Desired Languages (If blank, desired languages not specified)
Travel Requirements
Not Specified
Available for Work Visa Sponsorship?
No
Government Clearance Required?
No
Job Posting End Date"
47,"Want to do the best work of your life? Make your mark at Europe’s leading entertainment brand. Our people make Sky a truly exciting and inclusive place to work – a place where you can be yourself and let your skills shine.
Want to do the best work of your life? With 24 million customers in 6 countries, make your mark at Europe’s leading media and entertainment brand. A workplace where you can proudly be yourself; our people make Sky a truly exciting and inclusive place to work.
We have a vision to create the world’s greatest streaming platform – and our global e-commerce product is a fundamental part of that, enabling our prospective customers to understand what TV content is right for them, and ensuring a frictionless purchase and onboarding experience. - Chris Parker – Senior Product Lead, Sales & CMS
What you'll do:
You’ll be embedded within our Global Digital Sales Scrum Team, working closely with the Product Owner and our local markets to identify user needs and drive forward product improvements across multiple territories.
You’ll care about the detail; working closely with our local markets and our end users to gather detailed requirements, broken down into Epics and User Stories.
Analysing data, trends and pulling data from multiple sources to ensure that our priorities are always supported by data and that we remain a customer-centric product team.
You’ll work closely with our developers; fully engaged throughout the agile delivery cycle, managing user stories, demonstrating incremental product releases and providing UAT.
You’ll regularly collaborate with our UX/UI designers to ensure that all the detail has been understood; driving forward design thinking, ensuring that we are regularly testing our products with end users.
Conducting regular external market research, benchmarking and product assessment, constantly comparing our services with both close competitors and those further afield
Forging strong relationships with our local market teams to keep them updated with development progress and to gather their requirements and help turn outcomes into web solutions.
What you'll bring:
A passion for media and technology – it’s at the core of everything we do and are as a team
The drive to get things done and make a difference, and the calmness to ensure we keep focused on the bigger picture when things are challenging
Relevant work experience in media, or experience working in technology, a marketing team or eCommerce
Highly numerate, with the ability to identify and analysis appropriate data sources to draw data-driven conclusions
Thorough; someone who is keen to learn and likes to fully understand how something works
Relevant experience and sound knowledge of agile development methodologies is desirable
A self-starter, with a real pro-active nature, always seeking new opportunities and predicting the next great thing
Department overview:
We’re the Product Hub. We’re the team behind your favourite Sky products, and the platforms that power them. We make every moment magical, everywhere. Our team is made up of self-motivated, big thinkers who have a knack for solving problems and find new ways to captivate millions of customers by putting them at the heart of everything we do. From Sky Glass, Sky Q, Peacock and NOW to news and sports apps, we make entertainment even better and we can’t wait to get started on what’s next.
Product Management
Our Product Management team works closely with our design, delivery and business teams to create an unforgettable experience for our customers. From streaming products like NOW, to providing smart entertainment products like Sky Glass and Sky Go, and creating unforgettable Connected Living experiences, we’re the problem solvers who find smarter and simpler ways to connect customers to more of what they love.
The Rewards:
There's a reason people can't stop talking about #LifeAtSky. Our great range of rewards really are something special, here are just a few:
Sky Q, for the TV you love all in one place
A generous pension package
Private healthcare
Discounted mobile and broadband
Access a wide range of exclusive Sky VIP rewards and experiences
How you'll work:
We know the world has changed, and we want to offer our employees the chance to collaborate at our unique office spaces, whilst enjoying the convenience of working from home.
We've adopted a hybrid working approach to give more flexibility on where and how we work. You'll find out more about what this means for this role during the recruitment process.
Your office base:
Osterley:
Our Osterley Campus is a 10-minute walk from Syon Lane train station. Or you can hop on one of our free shuttle buses that run to and from Osterley, Gunnersbury, Ealing Broadway and South Ealing tube stations. There’s also plenty of bike shelters and showers.
On campus, you’ll find 13 subsidised restaurants, cafes, and a Waitrose. You can keep in shape at our subsidised gym, catch the latest shows and movies at our cinema, get your car washed and even get pampered at our beauty salon.
Inclusion:
We take pride in our approach to diversity and inclusion: we’ve been recognised by The Times and Stonewall for this, and we’ve committed £30million to support the fight against racial injustice. We’ve also set ambitious targets for increasing ethnic diversity and representation throughout our organisation.
At Sky we don’t just look at your CV. We’re more focused on who you are and your potential. We also know that everyone has a life outside work, so we're happy to discuss flexible working.
And we'll do everything we can to support you during your application. If you need us to make any adjustments to our recruitment process, speak to our recruitment team who will be happy to support you.
Why wait?
Apply now to build an amazing career and be part of a brilliant team. We can’t wait to hear from you.
To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about.
Just so you know: if your application is successful, we’ll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer.
Why wait?

Apply now to build an amazing career and be part of a brilliant team. We can’t wait to hear from you.

To find out more about working with us, search #LifeAtSky on social media. A job you love to talk about.
Just so you know: if your application is successful, we’ll ask you to complete a criminal record check. And depending on the role you have applied for and the nature of any convictions you may have, we might have to withdraw the offer."
48,"Overview
To provide exceptional customer service to internal and external stakeholders by providing support for Member, Employer and trustee facing online solutions.



Key Accountabilities and main responsibilities
Strategic Focus
Investigate and resolve all production support issues for supported products
Liaise with internal and external stakeholders to resolve production issues
Monitor all online products to achieve 24 / 7 up time
Conduct verification testing following the deployment of changes to supported products.
Escalate all client issues and ensure their resolution in a timely manner
Provide SME and product owner support to BAU and Project teams for the maintenance and development of supported products.
Provide SME and product owner support to BAU and Project teams for the maintenance and development of supported products.
Reconcile SuperStream, SBR and MIC messaging functions
Deliver a level of service that meets or exceeds customer expectations by:
Meeting all agreed service standards including internal deliverables effectively with other teams within Link, to ensure quality client servicing
Managing interactions with Trustees, Fund employees & business representatives in a professional manner
People Leadership
Participate as a positive member of the team by co-operating with others to achieve the team’s goals
Governance & Risk
Work closely with the wider business to conduct business impact assessments following the deployment of changes to supported products
Ensure compliance with all legislative, policy, and procedural requirements.
Experience & Personal Attributes
Excellent communication skills – written and verbal correspondence
Demonstrated skills in customer service
Good problem solving abilities and technical expertise
Strong attention to detail
Excellent relationship building skills to address and respond to member and client requests
Able to generate creative solutions to address problems and commit to follow through
Focused on continuous improvement
Coaching and mentoring other staff to assist in learning and development
Be an effective team player
Strong Microsoft Office suite skills
Understanding of relevant Superannuation legislation and industry knowledge
Understanding of the Link member and employer facing applications
Understanding of the SDLC


Link Group is a leading fund administration and share registry specialist. We are a market leading provider of technology-enabled administration solutions, continually developing our offerings to expand with our clients' needs. Since our inception, Link Group has been entrusted by clients to handle sensitive data in a secure and confidential manner. Our core businesses of fund administration and securities registration are complemented by our expertise in digital solutions and data analytics.


Our Retirement & Superannuation Solutions division combines its proprietary technology, process and people to deliver a comprehensive financial data solution to its superannuation clients. We support clients across all superannuation fund sectors including government, industry, retail and corporate.
By accompanying our core member and employer administration with a full range of value-added services, we offer the most comprehensive superannuation administration solution on the market. The scale, adaptability and ease of use of our proprietary systems, in conjunction with our integrated analytics offering, allow us to innovate and grow with the needs of our clients.
Link Group is building a dynamic, client focused, caring and inclusive culture that is built on the foundations of an entrepreneurial spirit, effective risk management, empathy and trust, and underpinned by its core values.
We are an inclusive employer whose people work collaboratively. We encourage, support and value the various talents and perspectives of our people and promote a flexible and blended work environment where our people can thrive and their wellbeing is supported. We know that diversity drives better client outcomes, continuous improvement, and growth. Be part of the Link Group journey and together we will achieve our full potential.
We treat all individuals fairly and equitably and do not discriminate on the basis of diverse characteristics including, but not limited to gender, gender identity, sexual orientation, age, ethnicity, cultural background, physical abilities/disabilities, religious or political belief, marital or family status or carers responsibilities.
Candidates must have the relevant work rights to be considered for an opportunity at Link Group. Successful applicants will be required to complete background screening prior to commencement of employment."
49,"Overview:
Essense Designs is an international bridal wholesaler with key offices in Perth, Australia and Lenexa, Kansas. Our growing organisation has additional locations in the United Kingdom, Europe, Canada, and New Zealand. We have been a global leader in bridal fashion for over 20 years and our designs are currently sold in over 1,500 stores worldwide. With innovative designs and a strong customer service approach, Essense Designs is a dynamic and rapidly-expanding company that rewards excellence, drive and collaboration.


The Role
We have an opportunity for a Data Analyst with excellent analytical and problem-solving capabilities to join our rapidly growing business. The ideal candidate will enjoy the challenge of analysing our vast multi-source data to produce meaningful and insightful supply chain dashboards. In this role you will deep dive into our data and processes to identify opportunities to reduce costs, support senior management in decision making and provide insights for improvements.
Responsibilities:
What We Expect:
The successful candidate will be an enthusiastic and proactive individual with great analytical skills, that thrives in a fast-paced, agile environment and always strives for excellence.


Support the daily, and long-term strategic needs of our supply chain team by providing timely reporting and data support
Work closely with the supply chain team and the wider business developing reports that will require data extraction, normalisation, and conversion into meaningful graphs and KPIs
Analyse and monitor all KPI reporting
Provide actionable insights through analytics
Pivot between different initiatives quickly to support projects as needed while being able to work at a micro and macro level.
Continuous focus on improving relevant operational performance and productivity


Qualifications:
Who We Are Looking For:
We are seeking a data analyst with an eye for detail and ability to quickly grasp new concepts, identify operational anomalies and communicate trends. If you are an intellectually curious analyst, a team player, accountable communicator, and a strategic thinker with a proven ability to navigate complex supply chain problems, we look forward to exploring what you have to offer:

1+ years’ experience as an Analyst or similar analytical role.
Bachelor’s degree in data science, business, supply chain, management information systems or equivalent.
Experience with market leading BI tools (Qlik, PowerBI, Domo, Tableau) will be highly regarded
Advanced Excel skills (Power Query, Power Pivot)
Strong interpersonal and stakeholder management skills
Comfortable working with large sets of data, both qualitative and quantitative, from varied sources to drive efficiency through data
Experience creating reports/graphs (visual representations)
Ability to interpret data, make observations & recommendations
Effective problem-solving skills.
Excellent verbal and written communication skills.
What We Offer:

We look forward to welcoming the successful candidate to our fast-growing global team! In return for your skills, we offer you the opportunity to join an international industry leader and be part of a creative and collaborative culture that empowers its people, promotes teamwork and embraces sustainability. We recognise and reward excellence, innovation, and loyalty. Our goal is to offer an inspirational and modern workplace that allows for talent individuals to thrive."
