,0
40,"Date: 16-May-2022
Location: AU
Company: Woodside Energy Ltd
About Woodside
We know great results come from our people feeling valued, getting the support they need to reach their full potential as well as bring their whole self to work. We also recognise that enduring, meaningful relationships with communities are fundamental to maintaining our licence to operate.


Technology and innovation are essential to our long-term sustainability. We are growing our carbon and new energy businesses using technology to reduce emissions and the carbon footprint of our products. We are working to improving energy efficiency, offset emissions, reduce emissions intensity and explore options for lower-carbon energy. Woodside led the development of the LNG industry in Australia and is applying this same pioneering spirit to solving future energy challenges.


Our global headquarters are based in Perth and our state-of-the-art campus reflects the quality of life Perth is known for - with a six Green Star rating, advanced wellness features and flexibility in how you work.
Woodside Culture
We recognise that a key contributor to our success is an inclusive culture that promotes diversity and a sense of belonging.


Flexible work arrangements including part time hours or job share will be considered – please indicate on your resume if you wish to be considered for a position with flexible working arrangements.
About the Role:
The key purpose of this role is to provide independent oversight of portfolio trading and marketing activities through quantifying and reporting commodity market risk. You will work closely with various stakeholders in providing recommendations, advice, and assurance back to the business.


The successful candidate will be a highly motivated team player, who is not afraid to get hands-on to get the work done.
Duties & Responsibilities:
Support the development and implementation of the market risk management control environment.
Develop models and tools to support the independent quantification of risk and value.
Calculate, analyse, and communicate exposures and market risk metrics.
Run on-going maintenance of market risk management systems, including performing periodic stress-testing and back-testing to ensure accuracy.
Monitor compliance, execution of derivatives, deal capture and deal confirmations.
Maintain an appropriate understanding of energy market conditions.
Deliver error-free market risk reports to key stakeholders with risk management insights, including Senior Management and the Executive Committee.
Manage project delivery and systems integration.
Skills & Experience:
Previous experience in similar role within the oil and gas industry (e.g., Risk Analyst, Trading Analyst, Trading Operator, or similar).
Degree qualified in any of the following or equivalent: Engineering, Mathematics, Physics, Actuarial Science, Statistics, Economics or Finance.
Advanced Excel and VBA skills (advantageous to have other programming language knowledge).
Strong written and verbal communication, with the ability to communicate findings and recommendations in a clear, concise manner to all levels of management.
You are a self-starter and a motivated professional.
You are happy to work flexibly as required by the business.
Strong mathematical, modelling, and problem-solving skills with a keen eye for detail.
You share and demonstrate the same values we do: integrity, respect, discipline, excellence, working sustainably and working together.
Covid 19 Vaccination Requirements
If this role is site based or may reasonably require you to travel to site (site also includes Port Facilities or Remote Operation Centers) , it is subject to the WA Government Mandatory Vaccination Health Directions (Directions). These require you to be fully vaccinated and have received Booster Vaccinations or hold a valid exemption in line with the relevant Directions in order to be permitted to access the facilities and perform duties of the role.
For more information on the Government Directions, please visit the WA Government web site:
Resources Industry Worker (restrictions access directions)
Booster Vaccination (restrictions access directions)
Port Worker and Exposed Port Worker (restrictions access directions)


If this is solely an office based role, you will be required to comply with the Woodside Covid 19 Vaccination Procedure. This requires either a valid exemption, or to be fully vaccinated against Covid 19 which is currently 2 shots of a TGA approved vaccine. This definition may alter to include subsequent booster vaccinations as recommended by WA Health. This applies across all our Australian office facilities.
Please consider these requirements when submitting your application.
Recognition & Reward:
What you can expect from us:
Commitment to your ongoing development, including on-the-job opportunities, formal programs, coaching and mentoring
Industry-leading 18 weeks’ paid parental leave for primary carer, and maintenance of superannuation or retirement benefits at the current rate during any period of unpaid parental leave for up to 24 months (plus secondary carer leave entitlements)
Values led culture
Active employee community groups for gender equality, reconciliation between Indigenous and non-Indigenous Australians, and LGBTI+ staff and allies, and Neurodiversity
Community volunteering opportunities
Relocation assistance (if required)
A competitive remuneration package, featuring performance-based incentives, above-industry superannuation contributions and a health insurance allowance


Woodside is committed to fostering an inclusive and diverse workforce culture, which is supported by our Compass values. Our aim is to attract, develop and retain a truly diverse and high-performing workforce.
We encourage diversity of age, nationality, ethnicity, religious beliefs, sexual orientation, gender identity or expression, physical ability, cultural background, thinking styles, experience, family background, including carer commitments and education. Inclusion centres on all employees creating a climate of trust and belonging, where people feel comfortable to bring their whole self to work. We offer supportive pathways for all employees to grow and develop leadership skills. We encourage applications from Aboriginal and Torres Strait Islander people and those seeking a more flexible working environment, including part-time opportunities


Applications close at 11:59pm AWST on 16 June 2022."
41,"About Vanguard
Vanguard Australia has been helping investors achieve their long-term financial goals for over 20 years. Serving institutional, intermediaries and individual clients, we offer investment solutions that are low-cost, diversified and robust through time.
With more than AUD $11 trillion in assets under management, Vanguard is one of the world’s largest global investment management companies. Our comprehensive range of managed funds, exchange traded funds (ETFs) and tailored investment solutions are built to support long-term investment success for our clients.
Our Team & Opportunity
The Product Analyst will work within the Superannuation Proposition and Experience team to support the definition of a client centric vision and consistent digital experience for retail clients. This role will work with a senior Product Manager to analyse current state, consider solution options, and agree to a continuous improvement for Vanguard’s retail experience.
What you will do
Assist the Product Manager to define the roadmap of features to improve our retail experience
Work with multi-disciplinary agile teams following human centre design practices to help define opportunities, facilitate discussion of solution options, and deliver on our vision. This includes assistance in delivery of complex enhancements, across multiple delivery teams.
Gain a deep understanding of the similarities and difference between Vanguard’s Superannuation and Personal Investor product offering.
Look for synergies and opportunities to improve the client experience for those holding multiple products with Vanguard, with a relentless focus on making things easier for clients.
Collate and analyse data with assistance of data and insights team, to prioritise enhancement opportunities.
Complete product verification testing on delivered features
Monitor and report on feature success, in collaboration with relevant teams.
Evangelise the retail client vision throughout interaction with other part of the Vanguard business.
Participates in special projects and performs other duties as assigned.
What are we looking for
2+ years' financial markets or superannuation industry experience
1+ years’ business analysis or product analysis experience
Undergraduate degree or equivalent combination of training and experience required.
Strong Microsoft Office capability.
Ability to work under tight time constraints.
Ability to work independently and perform effectively in a team environment.
Excellent stakeholder management skills
Strong verbal and written communications skills, interpersonal skills, professional attitude and presence.
Ability to deal with ambiguity and rapid change. Proven experience of working in flexible and ever-changing environment.
Inclusion Statement
Vanguard’s continued commitment to diversity and inclusion is firmly rooted in our culture. Every decision we make to best serve our clients, crew (internally employees are referred to as crew), and communities is guided by one simple statement: “Do the right thing.”
We believe that a critical aspect of doing the right thing requires building diverse, inclusive, and highly effective teams of individuals who are as unique as the clients they serve. We empower our crew to contribute their distinct strengths to achieving Vanguard’s core purpose through our values.
When all crew members feel valued and included, our ability to collaborate and innovate is amplified, and we are united in delivering on Vanguard’s core purpose.
Our core purpose: To take a stand for all investors, to treat them fairly, and to give them the best chance for investment success.
Future of Work
During the pandemic, we transitioned to a work from home model for the majority of our crew and we continue to interview, hire, and on-board future crew remotely.
As we have developed the path forward, we have taken a thoughtful approach that both maximizes the advantages of working remotely and the many benefits of coming together and collaborating in a shared workspace. We believe that in-person interactions among our crew are important for preserving our unique culture and advantageous for the personal development of our crew.
When our Crew return to the office, many will work in our hybrid model. A smaller proportion of our crew will operate in the Work from Home work model (for example, field sales crew); or in the Work from Office model (for example, portfolio managers).
The working model that your role falls into will be communicated to you in the interview process – please do ask if you are unsure. We encourage you to make the decision regarding your job interview and offer knowing which model your role will fall into. We will test and learn as our ways of working evolve and will continue to evaluate working models along the way."
42,"Job Description:
REQUIREMENT
Must Have strong PL/SQL knowledge
Must have experience about Customer’s stakeholder’s management
Experience with Hadoop Technology stack (HIVE) - Desirable
Experience with multiple architectures/data model patterns for data warehousing/analytics platforms, with an understanding of the pros and cons of each approach, especially as they apply to the strengths and weaknesses of different platforms (eg. HDFS vs Teradata)
Good to have knowledge in SQL Performance tuning
Must have experience in data projects
Job Type: Full-time
Salary: $110,000.00 – $140,000.00 per year
Schedule:
8 hour shift
Application Question(s):
Visa Status / Working Rights
Notice Period
Salary Exception
Personal Email
Experience:
Senior Data Technical Business Analyst: 5 years (Preferred)"
43,"About the role:
An extended description of the role is included in the attached Role Statement which should be read in parallel with the Position Description. You are encouraged to ring the contact person for an informal chat about the role.
Family Violence Command was established to lead Victoria Police with a coordinated, streamlined response to this high-profile, critical topic. The Command is responsible for the delivery of high-level projects that will enable Victoria Police to improve police responses to three key themes: sexual offences, child abuse and family violence.
The Intelligence and Data Insights (IDI) team collates, coordinates, and produces strategic intelligence and organisational support products. The team works closely with internal and external stakeholders to identify key intelligence gaps, intervention, and prevention opportunities to best support our front line and organisational and response activities. IDI is a team of 4; three existing intelligence analysts and the newly created Data Analysis and Lineage role advertised here. The role was created to enhance the command's position in being data and evidence led and enhance the data analysis and lineage capabilities. The role reports directly to the Manager and has no direct reports itself.
Victoria Police is a contemporary and agile workplace and supports flexible working arrangements.

Your duties will include:

Understanding the organisational and operational environment enough to be able to contextualise the data and offer pragmatic solutions
Build expertise across multiple data systems both in understanding how they are used by the front end user, as well as the data created and how it can be utilised
Create documentation relating to the data that assists with business continuity and also builds a knowledge repository for data relating to our three key themes
Analyse data both for trends and for quality, and report on findings with confidence
Support overall command goals and business requirements by being flexible in taking on duties that extend beyond data analytics when required
Engage with colleagues and stakeholders with customer service as a focus, and enhance the general data literacy levels in the workplace
As the successful applicant, you will have:

Experience and understanding of data governance, quality, manipulation, and interpretation
Be comfortable with using Excel for data manipulation, cleansing and presentation
Experience with SQL will help in adapting to SAS Enterprise Guide, however transferrable skills from any programming language will be beneficial
Curiosity and passion: The driving force behind new discoveries, curiosity is essential in our approach to data. You will demonstrate a curious and inquisitive approach in following any piece of information in the data that could lead to answering big questions, digging deeper into issues and pulling at the thread, and overall, enjoy tracking the flow of data end to end. Enjoyment and passion toward enhancing data culture is key.
Requirements and relevant information:

One (1) x full-time, ongoing position available.
This position is located at Victoria Police Centre, 311 Spencer Street, Docklands.
Applicants must be an Australian Citizen, Permanent Resident or hold a valid work permit or visa.
The successful candidate will be required to undergo pre-employment checks which may include fingerprint checks and misconduct screening.
In accordance with the Acting Chief Health Officer's Direction – COVID-19 Mandatory Vaccination (Workers) Directions, you are required to be fully vaccinated (this includes a booster vaccination) and your employment with Victoria Police is subject to proof of vaccination.
Your application must include:

Resume (no more than three pages)
Completed application form – the word document (2. Application form) for you to complete and attach to your submission, is attached to the job advertisement. The application form must not exceed 5 pages.
Applications close midnight, 29 May 2022.
Please Note: All applications will need to be submitted through one of the following platforms; Jobs and Skills Exchange (JSE) website, Victorian Government careers website (Careers.vic) or Seek. Applications will not be accepted via other platforms or email.
Current Victorian Government employees must apply via Jobs and Skills Exchange (JSE).
For further information, please contact: Gordana on 0428 082 426 or via email idi-recruitment-mgr@police.vic.gov.au.You are encouraged to contact Gordana for an informal chat about the role prior to applying, just keep in mind you will gain more from the conversation if you have read the provided material in advance.
If you have a disability/medical condition and require a copy of this advertisement and attached documentation in an accessible format or would like to discuss an access requirements/reasonable adjustment for the recruitment process, please contact VPS Recruitment via email VPSRECRUITMENT@police.vic.gov.au or on (03) 8335 8081.

About Us:
Victoria Police has a dedicated workforce of more than 22,000 employees consisting of police, protective services officers, police custody officers, and public service staff. Each employee plays a vital role in providing the 24/7, 365 days a year emergency response and public safety capability the organisation delivers to its community. As a Victoria Police employee, you have a dedication and commitment to community safety.
Having a workforce that reflects the community we serve is important to Victoria Police. We want to attract and retain people of all genders, ages, religions, disability, sexual orientation, family and caring responsibilities, and cultures including people of Aboriginal and Torres Strait Islander heritage. If you are interested in a position, we encourage you to apply as we celebrate the benefit that diversity brings to our employees, our services, and our community.
Find out what it is like working as a Victorian Public Servant for Victoria Police: https://www.police.vic.gov.au/vps"
44,"Maintaining security and being risk adverse are at the top of our priorities here at ING! The Security team provides security capabilities and consultancy that enable the entire organisation to be successful in a safe and secure way.
With this in mind, we have two newly created positions for an experienced Cyber Security Risk Analyst to join our Tech Security team. You’ll be responsible for monitoring the Bank’s cyber security environment across Australia region and to work as part of a collaborative team to manage the end-to-end application security process.
There will always be opportunities to learn and grow in the role, understand all aspects of security and the Tech Security team is considered a great talent cultivator with team members often being promoted into all areas of the business.
What are you going to do? You will be…

Working with risk and audit teams to help manage the banks systems within risk appetite. Identify, monitor, collect and provide evidence to Risk related control gaps for various teams.
Provide risk and control gap reporting, including generation of trend reporting for stakeholders.
Providing pragmatic security advice through the system development lifecycle, making security an integral part of the Agile lifecycle
Collaborating with delivery and infrastructure teams to analyse reported vulnerabilities and recommend appropriate mitigating strategies.
Threat modelling, identifying current and emerging technology issues including security trends, vulnerabilities and threats.
Investigating and responding to security queries and escalations from internal and external sources, including managing the events from detection to classification as an incident, and through to closure.
Working with ING Global Security team as local virtual team member.
Managing Security Monitoring related backlogs and priorities effectively according to department/organisation goals
What are we looking for? Someone who has…
Experience with infrastructure, networking and security technologies.
5+ years’ experience in IT Security or development with knowledge of scripting. Preferably from Banking / financial services.
Good understanding of Vulnerability process, security event monitoring, waiver and exemption process.
Ability to work with large volumes of data and to identify trends/regular patterns within the monitored environment to enable identification of unusual activities.
Technical security certifications (SANS, CISSP) or equivalent.
Strong communication skills – can produce professional reports and communicate technical issues in non-technical terms, both verbally and written.
Initiative and drive, a true self-starter who is confident to work independently whilst also performing more complex tasks and analysis.
Good time management and influencing skills to manage stakeholder expectations to ensure optimal outcomes are achieved.
If you meet a number of the requirements, but not all, we encourage you to submit your application.
About Us

At ING, we want to make life simpler and more worthwhile – for everyone who banks with us, for the people who work with us, and the community at large, too.

When you come to work at ING, you’re joining a team where individuality isn’t just accepted, it’s encouraged. We’ve built a culture that’s fun, friendly and supportive – it’s the kind of place where you can be yourself and make the most of whatever you have to offer.

We give people the freedom to take risks, think differently, take ownership of their work, and make great things happen. We’re here to help you get ahead. And with our global network, there’s plenty of scope to take your career in new directions, perhaps even ones you’ve never considered.

People of all ages, sexual orientations, cultures and backgrounds are welcome to apply – likewise if you’re an indigenous Australian, or you’re living with a disability, or you have family or caring responsibilities.

Sound like the kind of place you’d feel at home? We’d love to hear from you.
Please contact mia.annamalai@ing.com.au for more information.

(One last thing, ING operates a direct talent-sourcing model. So no agency introductions, please.)"
45,"Job description
CORE RESPONSIBILITIES:
Engage business and technology teams to deliver best in class Customer Lifecycle Management capabilities
Work collaboratively with the various delivery practice groups
Provide innovative solutions that meet the needs of our business
Perform data gathering and develop business, technical and non-functional requirements
Converts business needs into functional design using knowledge of system capabilities, knowledge and architecture
Prepare technical documents such as data mapping and functional specifications
Prepare process maps
Assist in assessing and documenting the current state of business to identify and recommend improvements and verification and validation of resulting requirements
Job Type: Full-time
Salary: $110,000.00 – $140,000.00 per year
Schedule:
8 hour shift
Ability to commute/relocate:
Sydney NSW: Reliably commute or planning to relocate before starting work (Required)
Application Question(s):
Salary expectation
Notice period
Visa status/Working rights
Personal Email
Experience:
Business Systems Analyst(Payment/Financial Crime background): 4 years (Preferred)"
46,"About Woolworths Group
Woolworths Group is a food and everyday needs retailer united by the shared purpose of creating better experiences together for a better tomorrow. With more than 1,400 stores across its Woolworths Supermarkets, Countdown Supermarkets (New Zealand) and BIG W brands, and fast-growing eCommerce businesses, Woolworths Group is Australia and New Zealand’s largest retailer. A top 10 company on the Australian Securities Exchange (ASX), Woolworths Group employs more than 180,000 team members and serves more than 20 million customers a week.

Data Analyst - Strategic Store Space Optimisation Initiatives

Are you looking for an opportunity to combine your analytical skills with your ability to communicate a compelling story and build great relationships? If so, this is the ideal role for you!

Be an advocate for the use of customer-focused data and insights in the business
Work with a team that supports growth and career development
Norwest based with WFH flexibility

About the Role

As we continue to increase our customer focus and lead the food market within Australia we will continue to place a greater emphasis on strategic thinking and the ongoing development of a high-performing Commercial team.
You will have the opportunity to work on one of the biggest strategic initiatives within the Woolworths business - to deliver a differentiated offer for our customers, leveraging our data and insights to inform our space strategy and ranging decisions.

About the Role

The Macro Space Analyst is positioned within the Space and Insights team and is responsible for analysing space utilisation and performance within our stores. The individual will be responsible for deriving data-driven, fact-based recommendations to ensure store designs are customer-centric and maximise the shopping experience for our customers.

Key responsibilities include, however not limited to:
Partner with our Merchandising & Space Tribe in the delivery of tailored stores through data-driven space management
As an analyst, you will assist with the delivery of customer-focused floor plans, optimising space allocation across departments and categories, while driving continuous improvement initiatives
Deriving data-led insights, providing recommendations on space strategy and striving to maximise our Return on Space
Identify store opportunities through structured analysis and problem solving across different areas; support the build and delivery of multi-store programs driving significant incr. sales and profit outcomes
Incorporate strategic insights from qualitative and quantitative consumer and category research
Consult and collaborate confidently with stakeholders across the business to achieve desired outcomes

We Offer

An exciting career - As our business grows, so do the opportunities for our team members
Strong career progression and succession opportunities into more senior strategy positions or other business roles across Woolworths Group
Paid parental leave, Headspace Days
Strong mentorship and development; opportunity to collaborate with some of the brightest and best minds in Australia
Flexible working arrangements, excellent employee benefits & unparalleled growth opportunities
We value diversity and aim to create a vibrant and inclusive workforce that reflects the communities we serve.

About You

You are an analytical thinker, with capability of breaking information into component parts, patterns, and relationships & with a passion to understand customer behaviour and its links to commercial outcomes. You will have strong experience in interpreting data and deriving actionable insights to make recommendations for commercial strategies. You are a critical thinker who is able to adapt to new situations, and know-how to maximise value, sometimes, with limited information and inputs.

You will have:


A minimum of 1-2 years experience in relevant roles e.g analyst, category executive, sales analyst, account executive - Required
Confident communicator and storyteller; with strong visualisation, verbal, and written skills - Required
Advanced Excel functions e.g. pivot tables, formulas, and conditional formatting; with basic SQL skills a plus
Bachelor Degree in Business, Marketing, Finance or related subject or equal professional experience - Desirable
Understands the FMCG industry and commercial processes of Woolworths and Suppliers - Desirable

If you share our customer-first culture and enjoy influencing stakeholders, & meet a number of requirements (and not all), we encourage you to submit your application #work180

Apply via www.wowcareers.com.au or alternatively connect with us on Linkedin for further information


Grow with the Group


Woolworths Group has announced it will be requiring Australian team members to be fully vaccinated against COVID-19 (subject to medical and religious exemptions).


As an inclusive, team-first company, our people are at the core of everything we do.


We care deeply about creating a workplace where our team members feel valued, respected and empowered. We are committed to providing equal opportunity regardless of gender identity, ethnicity, disability, sexual orientation or life stage. We are proud to be recognised as a Gold Tier Employer in the Australian Workplace Equality Index for LGBTQ+ inclusion and as an Employer of Choice for Gender Equality by the Workplace Gender Equality Agency.


As our Group continues to evolve, innovate and support our communities, we encourage our team members to do the same with their own careers, by providing ongoing opportunities to grow and make a real difference.


We value flexibility, and encourage our team members to work in ways that meet their work/life commitments and support their wellbeing.


We work hard to create a safe and inclusive environment for all, and most importantly, we're all about creating better experiences – for our customers and for each other.


We’d love to hear from You


If you meet a number of the requirements, but not all, we encourage you to submit your application. You can learn more about working with us on LinkedIn or via www.wowcareers.com.au . #LI #work180.


Our Talent Acquisition Team and Hiring Leaders kindly request no unsolicited resumes or approaches from Recruitment Agencies. Woolworths Group is not responsible for any fees related to unsolicited resumes."
47,"Job Number: 506181
Work type: Full Time
Location: Brisbane, Sydney, Melbourne
Categories: Digital, Data & Analytics
Hello. We’re Virgin Australia. And we’re back (in a big way).
We’re the airline that’s always done things a little different. Our way. The Virgin way. For us, flying is so much more than simply taking off and landing (although we understand that is quite important). It’s about going the extra mile, in the air and on the ground, to create authentic experiences that put our guests firmly at the heart of everything we do.
About the role:
The objective of the Senior Digital Data Analyst role is to take a leading role in driving the digital analytics team's implementation needs, conducting analysis into online customer behaviour, surfacing insight to inform digital decision-making, and working with the Group Digital Analytics Manager to co-drive the digital data strategy.
We play an integral role in driving digital transformation through intelligent use of digital customer .data. We look after analytics implementation, conduct deep-drive behavioural analysis into the digital customer journey, and produce reporting across the digital product portfolio as well as marketing campaign performance. We also play a key role in the operationalising of the organisations new Customer Data Platform, as well as driving the analytics for our new enterprise Test & Learn program.
What you’ll be doing:
Work with the digital product teams and our Martech agency to deploy tagging and analytics configuration
Build comprehensive reporting dashboards based on analytics tagging that you have helped to configure and deploy
Ensure end-to-end user tracking is in place from offsite through to onsite/conversion
Take a leading role in driving personalisation-based analytics once the platform is fully operational
Surface insight and data to inform digital experience design and strategy, as well feeding into executive reports/updates
Ensure seamless data flow between our digital assets and the CDP
You’ll be great in this role if you have:
A data driven background, with strong experience in using web analytics tools to analyse the customer journey online and identify
opportunities for improvement
Hands on experience in data and analytics roles
Experience in Adobe Experience Cloud, Adobe Analytics, TeliumIQ and PowerBI
Strong Digital Analytics tool skills across web and app
Working knowledge of data layers and how these map to front-end digital reporting tools such as Adobe Analytics
What you’ll get from us
We’re committed to looking after you, with some of the best benefits and conditions in the industry – including (but not limited to)
Heavily discounted air travel for you and your loved ones (including $1000 worth of travel credits per year)
Flexible working arrangements (including work hours and work from home)
Discounts on travel insurance, car hire, accommodation and experiences worldwide
Discounted Virgin Australia Lounge membership
Hospitality, retail, technology, beauty services and wellness discounts
Wellness support, including the betterme digital wellbeing platform
A comprehensive Employee Assistance Program, which offers confidential coaching and support from qualified professionals for all aspects of life – physical, mental, social and financial
Dress for Your Day – enjoy the freedom to wear whatever is appropriate for the type of work you do and the day you have ahead of you
Equality rules
We’re all individuals. We love that. That’s why we encourage applications from Indigenous Australians, people with disability, those from diverse cultural backgrounds, our friends in the LGBTQI+ community, and anyone else who wants to join our family.
COVID-19
The safety and security of our people, guests and operations come first. Always. That’s why we’ve put together a comprehensive ‘Mandatory COVID-19 Vaccination Policy’. In a nutshell, to work with us, you’ll need to comply with our (and the airport’s) rules and regulations. And be fully vaxxed.
Ready to apply?
We’re ready to hear from you. Apply now.
Advertised: 05 May 2022 E. Australia Standard Time
Applications close:"
48,"Analyse, evaluate and report on customer behaviour, market conditions and competitor performance
Support & own the development and iteration of collateral and GTM tools.
Collaborate with marcomms to support the development of personalised customer communication
We're REA
An Australian start-up success story we're quietly proud of.
From a garage in Melbourne to the global stage is an achievement we're humbled by. Our idea to put pictures of houses on the internet has blossomed since 1995, and we now have businesses across Australia, Asia, India and North America.
Our purpose is to change the way the world experiences property. No matter where you're at on your property journey, we're here to help on every step - whether that's buying, selling, renting or renovating.
Some of our brands include realestate.com.au, realcommercial.com.au, spacely.com.au, Flatmates.com.au, Proptrack.com, Smartline.com.au and Mortgage Choice.
We’re proud to have been named one of Australia’s Best Workplaces for 2021. This recognition is a great proof point of our unique and special culture. A culture that is driven by our people, our values, and our commitment to making a difference in the community.
What we’re doing
As a Marketing Analyst, you will work within our Customer Analytics & Insights team mostly across our Developer, Commercial and Media lines of business but sometimes supporting Residential. You will analyse customer and market trends to inform product development, support customer relationship, marketing effectiveness.
Working closely with the GTM and Marketing teams to drive marketing effectiveness and capability through the development of customer/market/competitor insights. Your mission is to help us reimagine the way we provide insights, while supporting the day-to-day activities of the broader team
While no two days are ever the same, you’ll:
Look after the delivery of analytics & reporting to meet marketing & product needs and drive strategic decision making
Analyse, evaluate and report on customer behaviour, market conditions and competitor performance to identify opportunities and support the development of business strategies.
Support the development of Customer and Market segmentation models to enhance sales/marketing/product strategies, identify business opportunities and to enhance customer behavioural communications and customer targeting
Collaborate with marketing comms to support the development of personalised/tailored customer communications and messaging through behaviour profiling
Support & own the development and iteration of collateral and GTM tools such as Sales Preso. Responsible for sourcing data and supporting design and development.
Support the improvement and utilisation of key customer information and marketing databases e.g. Sales Force, Principle Database, etc to enhance direct to customer communications capability
Who we’re looking for:
A relationship builder, someone who can work closely with key stakeholders
Looks at tricky situations through a solutions-focused lens
Proven track record in developing and delivering commercial business outcomes
Someone who has strong technical capability & knowledge in ETL, Tableau, Excel, Tableau & SQL
First class communication – written, verbal and presenting skills
Someone who is proactive, curious, a relationship builder and has strong influencing skills
Ability to collaborate in a complex, fast paced business
3+ Years experience in Data & Analytics
An analytical mindset and approach
But we don’t just look for someone based on their skills and expertise. It’s our connection, acceptance and genuine care for each other that makes REA a great place to work. That means you also need to be:

Savvy minded and have the ability to think a little left of field / outside the box
A strong and creative communicator
Friendly, approachable and have good relationship management skills
An avid supporter of our fully inclusive culture - we celebrate difference and ensure that everyone belongs
The REA experience
The physical, mental, emotional and financial health of our people is something we’ll never stop caring about. This is a place to learn and grow. We’re committed to your development – both professionally and personally. Your experience with us is something we take seriously.

We offer:
Because We Care program which includes volunteer leave and community grants, to ensure you have the opportunity to give back to your community
Hack Days so you can bring your big ideas to life
An additional day of leave just for your birthday
A flexible working environment meaning we strike the balance of what you need and what works for the business (and yes, our leaders fully understand the flexible working policy)
A hybrid approach to the future of work -
https://www.rea-group.com/blog/the-way-we-work-at-rea-a-hybrid-approach/
Free breakfast (and who doesn’t love a free brekkie)
Industry leading gender-neutral parental leave

Oh, and by the way:
At REA we value diversity and inclusion in all forms. Gender, religion, ethnicity, LBTGIQ+, neurodiversity and so much more. Research shows that while men apply to jobs when they meet an average of 60% of the criteria, women and other marginalized folks tend to only apply when they check every box. So if you've got the must-haves, dedication and enthusiasm to learn but don't necessarily meet every single point on the job description, please still get in touch. We'd love to have a chat and see if you could be a great fit.
If you like the sound of us, then we think you should apply today. We're proud to be Circle Back Initiative Employer and we commit to respond to every applicant. While we're looking at your application, and preparing to come back to you with an update, why not get to know us a bit more through our various social channels?"
49,"See yourself being part of a large, transformational change? This could be the role for you!

Who We Are:
At Iress, we believe technology should help people perform better every day. Since our beginning in 1993, people across financial services have trusted us to take their performance to the next level. From the world’s most established financial brands to new and disruptive players, we help improve every aspect of our clients’ businesses so that they can work better, every day. Iress is one of Australia’s largest technology companies and employs more than 2,300 people across Australia, United Kingdom, Africa, Canada, France, New Zealand and Asia.

The Role:
As the Finance Analyst, the financial control responsibilities will include delivering high quality, timely and insightful reporting to meet both the monthly reporting requirements and full/half year audits. This will include both internal and external reporting. Part of this role will also include supporting the Lead Business Partner and operational management of the APAC Advice and Trading business, to support the formulation and implementation of strategy, and deliver insight and data to support decision making and the achievement of financial targets.

What you will be doing:
Supporting end-to-end delivery of month end, including posting and reviewing journals, ledger/sub-ledger reconciliations, delivery of reporting packs to business partners, reporting to executives/board members, revenue reporting into local executive team
Completing the annual/half year audit for group and statutory entities, and relationship management with external auditors on all deliverables
Supporting the delivery of monthly financial insight and data to support decision making and the achievement of financial goals
Assisting the delivery of annual budgets, quarterly forecasts and 5 year financial projections
Be the subject matter expert for all systems infrastructure change management and adoption associated with the area

What you will need:
Qualified CPA/CA certificate
Previous experience in financial control - ability to post general ledger journals and to understand the drivers
Strong technical accounting skills, with an ability to apply accounting standard knowledge to real issues
Advanced computer literacy in Microsoft products, particularly Excel. Experience in Netsuite and Adaptive Insights is an advantage
Willingness to challenge and question existing practices and drive improvement
Able to illustrate well-developed problem solving skills

Why work with us?
6 paid days per year to extend your weekends
State-of-the-art offices
Equity grants for our top 25% performers
Annual Profit Share when Iress meets its annual profit targets
Access to learning and development programs through Udemy
3 days’ leave per year for charity initiatives
Global 36-hour hackathon
Starting school leave - 8.5 days of leave to assist your kids with the transition to school
Discounted health insurance premiums
Up to 26 weeks’ paid parental leave for primary carers (up to 4 weeks for secondary carers), and the ability to work part-time when returning to work.

Employment Type
Employee
Time Type
Full time"
50,"Location:
Sydney Olympic Park, New South Wales


Job Type:
Contract


Specialisation:
Commercial


Salary:
AU$700 - AU$800 per day


Reference:
CR/011187_1651038760


Our client, a Sydney Olympic Park based organisation, is looking for a BI Reporting Analyst.
About the role
Create reports and dashboards
Engage with stakeholder of different levels
Create documentations and presentations
Skills and experience
3+ years' experience as a Reporting or Data Analyst
Advanced BI knowledge
Hands-on with PowerBI
Very good communication and stakeholder management skills
What's on offer
12 months' engagement
Hybrid work, with 1-2 days/week in the office
Up to $800 inc super per day or fix-term salary
What's next
If you would like to be considered, please click the apply button or call Julia Leung on 02 8243 6808.
Who we are
FinXL IT Professional Services is an established, innovative Australian company, providing technology enabled business solutions and consulting services across a number of industries. These include; Government, Telecommunications, Commercial and Finance. We currently have more than 1200 consultants assisting our clients across Australia and are continuing to grow at a rapid pace. Through the delivery of services and implementation of new systems, processes and technology, we assist our clients to gain competitive advantage and reach new heights."
