,0
39,"ACT, NSW, NT, QLD, SA, TAS, VIC, WA
Ability to obtain baseline clearance
THE LAST DATE FOR APPLYING FOR THIS ROLE IS 24/05/2022, 09:00 am.



Overview

We are looking for experienced and curious data analysts to work in the new client's office.

Responsibilities include:

Working in multi-disciplinary teams to deliver data and analytics projects using Agile approaches
Working with business to understand data requirements and issues
Organising data into usable formats
Assessing data quality and cleaning data.
Delivering robust, user-focused data insights using Power BI, and other BI tools
You will join the Analytics Growth section and engage with business experts to deliver data and analytics solutions that improve decision making across the department’s diverse and interesting portfolio, which includes environment, resource management, biosecurity, trade, and other interesting fields.



You will have the opportunity to contribute to:
Team culture – contributing to a collaborative, agile, curious analytic team
Establishing productivity systems and processes – providing input into processes and systems (e.g. DevOps and Git) to manage work and share code
Innovative approaches – advocate for, and pioneer, novel approaches to delivering user-focused insights.
Analytic approaches and practice – contribute experience and preferences to effective ways of delivering analytic projects.
Selection criteria - Essential criteria
Strong communication skills to engage with the business to understand data requirements and issues.
Analysing data to find answers to business questions
Organising and cleansing data into usable formats
Work with ICT and Business Systems teams to define/confirm requirements.
Relevant tertiary qualifications (in business analysis, computer science, science) or comparable industry experience.
Selection criteria - Desirable criteria
Azure solutions for data analytics
Azure DevOps for managing work activities
Power BI experience
Statistical analysis skills
Estimated start date: 1-07-2022
Location of work: ACT, NSW, NT, QLD, SA, TAS, VIC, WA
Length of contract: 30 June 2023
Contract extensions: Up to 1 12-month extensions
Security clearance: Ability to obtain baseline clearance



Security clearance requirements
Due to the nature of the work the client requires all candidates to be Australian Citizens and have the ability to obtain a Baseline Security Clearance.

Why work with Recruitment Sorted?
Our team have been working in IT Contracting for more than 20 years.
We put people and trust at the forefront of everything we do.
We offer rate transparency.
We don’t have restriction clauses.

Ready to apply?
As with most roles, you may need to address selection criteria to complete an application. Please contact Teja Kuchimanchi on 0436 327 063 or Amanda O’Neill on 0456 248 380 or via jobs@recruitmentsorted.com.au or upload your CV using the Apply Now button. We’ll be in touch to discuss the next steps in more detail.

THE LAST DATE FOR APPLYING FOR THIS ROLE IS 24/05/2022, 09:00 am. Please submit your applications beforehand to avoid a last moment rush.

Recruitment Sorted is committed to equity, diversity and inclusion. Applications from women, people of culturally and linguistically diverse backgrounds, those living with disabilities, members of the LGBTIQ+ community; and people of Aboriginal and Torres Strait Islander descent, are encouraged."
40,"The Opportunity
The Leading Edge has a fantastic opportunity for a Graduate Marketing Data Analyst to work across all parts of the agency to turn research data into stories and help the client to achieve their strategic business objectives.
As our Graduate Analyst you will integrate the research conducted by The Digital Edge and The Leading Edge to meet the client brief. This role will see you turning complex data into meaningful stories that are easy to articulate and be implemented by the client.
Here's what you will be doing day-to-day;
Supporting the broader team to ensure the data input captured e.g. questionnaires will provide the best output to meet the client brief
Learning to tell stories with complex data and translating that into information the client can easily understand and adopt as a business strategy
Assisting with data analytics projects, from understanding the brief, providing support with proposals, and delivering results to clients
Supporting the brainstorming analysis sessions with formulating hypothesis and opinions
Assisting with interpreting and analysing data to formulate appropriate conclusions for clients
Learning to understand the client's business needs and objectives and articulate this in the form of the TLE offer
What you can bring;
A University qualification in Applied Statistics. We don't require you to have any research experience.
A demonstrable and keen interest in building and maintaining strong networks and relationships
A little about us
The Leading Edge is an insight and strategy consultancy with over 25 years' experience specialising in solving brand, innovation and retail problems. Created with a simple promise to do things differently and to do things better, The Leading Edge believes it's not just about what clients don't know, it's about focusing on what they can do to get better.

The Leading Edge partners with clients to help unleash their hidden potential and give them an edge, ultimately delivering focus, inspiration and guidance for an achievable and commercially focused plan.
Doing things differently means we attract a certain kind of person. A ""Leading Edger"" tends to have a healthy maverick streak, an aversion to the ordinary and a love of looking at problems with genuinely fresh eyes and telling it like it is."
41,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The opportunity

EY DnA is the data and advanced analytics capability within EY Asia-Pacific, with over 500 specialist employees working across multiple industry sectors.
We’re looking for people with strong Data related Solutioning and Consulting experience. You will need passion for a career in data analytics, where you will provide a consultative service on a variety of data driven decision making projects within a fast-paced consulting environment.

This role is open to applicants across Adelaide, Melbourne, Brisbane & Sydney.

As a Data Architect, you will support our clients in defining and implementing a data journey aligned with their strategic objectives.


Some of your responsibilities will include:
Design, develop and implement data collection, transformation, and data integration solution to create, coordinate and deploy data and analytics solutions
Create and present the solution design through a solution design document and finally estimate for complexity, effort and costs
Collaborate with solution design and business requirements teams to identify data requirements and influence project artefacts
Demonstrate technical expertise in modern AI, analytics, big data and associated technologies, cloud platforms, data quality, governance and architecture
Provide technical guidance as SME and hands on delivery team member across multiple clients and engagements
Lead technology consulting engagements, solution workshops and due diligence

Skills and attributes for success
Relevant Data Experience in a similar role with responsibilities as listed above.
Solid experience on Enterprise Data Warehouse integration and reporting developing modern data platform solutions, data governance, architecture frameworks and processes.
On hands experience in Big Data technologies and Apache ecosystem technologies such as Spark, Kafka, Hive, and have experience building end to end data pipelines using on-premise or cloud-based data platforms.
Technical leadership and the ability to work with a wider group of architects, application teams and business teams to define and socialise architectural concepts and approaches

Ideally, you’ll also have
Proven track record in either consulting in a date/information modelling environment in a big 4 plus
Certification in one of the Cloud Vendors (AWS, Microsoft, Google)- Preferred.
Experience in a delivery role on Business Intelligence, Data Warehousing, Big Data or analytics projects

What we offer
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
Continuous learning: personalised career development including coaching, experiences and formal learning so you’ll develop the mindset and skills you’ll need to thrive in the future.
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

At EY, you’ll be rewarded and recognised based on your performance and our comprehensive benefits package can be tailored to your individual needs.
We hold a collective commitment to foster an environment where all differences are valued and respected, practices are equitable and everyone experiences a sense of belonging. If you require any adjustments to the recruitment process in order to equitably participate, we encourage you to advise us at the time of application via contactrecruitment@au.ey.com.

We understand the importance of social distancing at this time so our recruitment and onboarding process may be managed virtually so we can continue to prioritise the safety and wellbeing of EY people, clients, guests and the broader public.
The preferred applicant will be subject to employment screening by EY or by their external third-party provider. Regarding this role, the minimum salary is $150,000 including 10% superannuation.

The exceptional EY experience. It’s yours to build.

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today."
42,"APRA is seeking a Senior Analyst to join the Data Collection Design team within our Cross-industry Insights and Data Division. The Analyst will play an important role in the creation and ongoing development of data collections to ensure that the appropriate data is collected to support prudential supervision and the needs of government agencies. As part of the team you will gain a unique perspective across the finance industry as you contribute to the design of new data collections that are fundamental to APRA delivering on its strategy.
In this role you will:
Participate in the transformation of APRA data collections by developing new collections that will be used in key decision-making activities
Consider how changes to data items impact the broader data collection and interact with AASB or international regulatory data items
Work closely with the business intelligence teams to ensure that data successfully feeds into APRA’s data models
Build and maintain effective relationships with other areas of APRA, including policy development, legal, frontline supervisors and risk specialists
Build and maintain effective relationships with other government agencies such as the RBA, ABS, ASIC, ATO, and the Department of Treasury
Contribute to ensuring APRA’s data collections and taxonomy are fit for purpose and not creating excessive burden for industry.
To be successful you will demonstrate:
Understanding of data modeling concepts, with a view to developing business intelligence reporting
Knowledge and understanding of relevant industries supervised by APRA, including up-to-date, broad knowledge of industry trends and regulatory developments
Strong analytical, investigative and research skills, including data analysis and presentation
Knowledge of the statistics collected by APRA and other sources that provide insight into prudential risk for the industry
Strong ability to deliver projects
Excellent report writing and presentation skills
Excellent self-organisation skills."
43,"Date: 28-Apr-2022

Location:
Perth, WA, AU

Department: Risk Advisory

Description:
Are you interested in good governance and want to help organisations manage their risks better? If so, joining the number one professional services firm in Perth might be the right move for you.

About the Team
Deloitte’s Internal Audit, Risk Management and Controls team is looking for like-minded people to join our global network of Governance, Risk and Internal Audit professionals. We work with our clients to help them protect their people, their organisation and their brand through better internal controls, process efficiency, operational quality and effective regulatory compliance.

We are a leader in the Perth market, running large risk and control transformation projects with many iconic WA and national brands across industries and sectors. We operate an outward-looking and global practice, part of the Deloitte Asia Pacific firm, bringing insights from every continent to Perth as well as providing our expertise across Australia and internationally. Being part of our team gives you a national and global platform to build your brand.

Our services include:
Governance, Risk, Control and Assurance Transformation – We help clients transform the ways in which they leverage people, technology, data, business processes, and controls to address their risks and drive business performance. We help organisations assess and evolve the values, beliefs, tone, conduct, and understanding of risk culture to align with their strategy and business practices.
Internal Audit and assurance - We help transform internal audit and assurance functions by teaming with our clients. We provide input to established internal audit functions on their strategy and purpose, resourcing models, and technology. We offer specialised assurance services, leveraging data analytics, to provide assurance around specific risk areas such as third-party risks (suppliers and contractors), safety, cyber, privacy, sustainability and more.
Technology and Data Risk - We help clients transform their enterprise-wide technology and data management frameworks to improve decision-making at the senior stakeholder level.
Technology Risk and Controls Transformation - Our technology risk and controls solutions help our clients navigate technology risk through enhanced technology risk management capabilities and transformed IT controls that are effective, sustainable, efficient, and risk aligned.

What will your typical day look like?

You will:

Support the execution of client engagements through structured problem solving, effective time management and providing junior staff with the support and guidance needed to deliver high quality outcomes efficiently and effectively.
Support the strategy and development of practice capability in emerging IA focus areas (e.g. Agile IA, integrated assurance, risk culture, assurance automation)
Build authentic and trusted relationships with our clients and the broader Deloitte firm
Most importantly – have fun!
Enough about us. Let’s talk about you.

We encourage anyone who possesses the following experience and skills, regardless of background, to apply:

Highly effective communication skills, both written and verbal, and the ability to build strong relationships with a range of clients
Experience conducting analysis (desktop research, data analysis, reviewing documents etc) and synthesising into digestible outputs (e.g. reports)
Thrive in a multi-disciplinary team environment and can adopt different working styles to meet different methodologies and approaches
Curiosity to learn and proactivity to bring forward ideas

Why Deloitte?
We pride ourselves on our team of diverse, high performing individuals who are talented, supportive, inclusive and social – and who are at the heart of our success. Our aim is to ensure that all our people feel comfortable to bring their whole selves to work, and as a result, build a workplace that encourages the true spirit of diversity and inclusion."
44,"Bupa is an international healthcare group which has been committed to a purpose of longer, healthier, happier lives and making a better world for more than 70 years. In Australia and New Zealand, Bupa supports more than 5 million customers through a broad range of health and care services including health insurance, aged care, rehabilitation, dental, optical, medical, hearing and medical visa services.
About the opportunity
Bupa has a strategic goal of being the most customer-centric digital healthcare organisation, with the use of data as an explicit pillar of this strategy. We have an excellent opportunity for 2 x Data Integration Business Analyst’s to join us on a 6-month contingent day rate contract. As part of the Health Insurance Data Transformation team, this role will partner closely with our Health Insurance & Technology business representatives to deliver high quality Technical and Business Analysis services at pace to drive strategic outcomes for our Health Insurance customers.
What you’ll be doing:
Liaising with Tech and Business Leads to illicit integration requirements
Documenting system integration patterns, SLA’s and support arrangements
Facilitating workshops / design discussions with system SME/Tech Leads
Deliver an Interface Dependency Agreement between two systems
How will I help?
Experience with integrating systems
Exposure to file/data transfer processes
SQL / SAS / BI Data store querying experience (Desirable not required)
Ctrl-M / Connect Direct experience (Desirable not required)
ADO / Scrum (Desirable not required)
Analytical & Analysis / Requirements gathering experience
Experience with Data Analysis / Data Requirements
Facilitating workshops (Highly Desirable if we can find anyone)
Azure Data Lake Experience (Highly Desirable if we can find anyone)
What’s in it for you?
As well as a competitive day rate, fully flexible working/ work from home, you’ll be challenged and encouraged to innovate. You will collaborate strongly with colleagues who are committed to delivering exceptional experiences. We trust, respect and consider everyone, knowing your difference will make the difference.
Time Type:
Full time"
45,"As a BA within this division, you will be working in a dynamic and outcome-focused environment, you will collaborate and work closely with various stakeholders across different divisions and play a key role in helping stakeholders deliver transformation and improvements within specific areas.
We currently have opportunities in:
Operations, Projects and Change
Payments and Settlements Transformation
Regulatory Operations
Counterparty Lifecycle Management
What impact will you have?
Within these roles you will be required to work closely with other team members interacting with a range of stakeholders from Operations, Technology and Business teams, to gather and analyse data to identify and determine business cases, trends and statistics. You will assist in gathering of business requirement documentation, including process mapping, and supporting business outcomes whilst assisting in project execution across all disciplines including project management, analysis, solution design, business acceptance testing and change management. Other attributes you would ideally bring with you are as follows:
Strong analytical and problem-solving skills
Has excellent facilitation skills and the ability to bring structure to ambiguity
Has the ability to work individually and as part of the team by leading, providing support and guidance to fellow team members.
Is confident in communicating and influencing stakeholders at various levels
Has the ability to adapt in constant change
What skills will you use?
Key to success in this role will be demonstrating an inquisitive, open mind and drive to challenge the status quo, creative problem-solving capabilities, analytical thinking, enjoyment in working with data and the motivation and drive to not only deliver your assigned tasks on time, but to self-learn and discover solutions and opportunities. You have a learning mindset and the ability to pick up new concepts quickly and navigate ambiguity, draw out needs and translate those into tangible outcomes. Your interpersonal skills are second to none and you are capable of managing stakeholders at different levels.
If you aspire to understand organizational needs and provide strategic recommendations to stakeholders as a trusted partner and advisor, then this is a role for you. ! If you would like to learn more, please reach out to Laura Davidson at; laura.davidson@macquarie.com.
About the Corporate Operations Group
The Corporate Operations Group brings together specialist support services in Digital Transformation & Data, Technology, Operations, Human Resources, Business Services, Business Improvement & Strategy, and the Macquarie Group Foundation. We deliver service excellence to ensure Macquarie is open for business, deliver on transformational change, invest in our people and have deep relationships with our customers.
Our commitment to Diversity, Equity and Inclusion
The diversity of our people is one of our greatest strengths. An inclusive and equitable environment enables us to deliver innovative and sustainable outcomes for our people, clients, shareholders and communities. From day one, you'll be encouraged to be yourself and supported to perform at your best. If our purpose of ‘empowering people to innovate and invest for a better future’ is as inspiring to you as it is to us, please apply. With the right technology, support and resources, our people can work in a range of flexible ways.
We are committed to providing a working environment that embraces and values diversity, equity and inclusion. We encourage candidates to speak with a member of our recruitment team if you require adjustments to our recruitment process to support you, and the type of working arrangements that would help you thrive.


About Macquarie
A career at Macquarie means you’ll have the opportunity to develop and utilise new skills, explore interesting fields and do challenging work that will impact the lives of people around the world—whether it’s accelerating the green energy transition, helping sustain global food supplies, financing social housing projects or investing in essential infrastructure. At Macquarie, we’re empowering people to innovate and invest for a better future.
Our size and international presence means your work can take you anywhere—across business groups, disciplines, sectors and borders. With 17,000+ employees and offices in 33 markets around the world, we’re a truly global organisation.
You’ll be supported by a diverse team where the unique perspectives, ideas and experiences that all of our people bring are valued. You’ll be empowered to address unmet needs in our communities whilst advising and investing alongside our clients and partners. Working with us, you’ll have the opportunity to make a difference.
Macquarie is a global financial group providing clients with asset management, retail and business banking, wealth management, leasing and asset financing, market access, commodity trading, renewables development, specialist advisory, capital raising and principal investment.


Job no: COG-964843
Work type: Maximum term
Location: Sydney
Category: Accounting & Finance, Projects, Improvements & Change
Group: Corporate Operations Group
Division: Operations
Recruiter: Laura Davidson
Opening Date: 04/5/2022"
46,"Job no: 518015
Work type: Permanent Full Time
Location: Canberra
Division: Management Consulting

KPMG Australia is part of a global network providing extensive services across a wide range of industries and sectors. Our people collaborate, share their expertise and create innovation as we partner with clients to solve complex challenges, empower change, drive disruption and growth. We look for talented people with the potential to make an extraordinary difference for our clients, our firm and our communities.
KPMG Data & Cloud is a team with a passion for helping our clients solve their business challenges. We achieve this through technology-based solutions that unlock insights and value from data and leverage innovative cloud-based solutions. Leveraging the “One KPMG” approach, our team works collaboratively with the wider KPMG service lines to provide our clients with industry-specific, tailored proposals that result in highly differentiated business transformation outcomes.
We re-imagine and re-invent organizations to become world class enterprises using advanced technologies, data and human insights. We help organizations to embrace Data Strategy, Artificial Intelligence (AI) & Cognitive, the Internet of Things (IoT), Data, Analytics & Modelling and more.
Your new role
The Data Analyst & Modeller is responsible for designing data assets and ensuring they meet the needs of our customers and the business. A major part of the role will be working to understand current and future use cases, requirements and translating those requirements into logical data models. The data modeller designs, implements, and documents data architecture and data modelling solutions, which include the use of relational, dimensional, and NoSQL databases. These solutions support enterprise information management, business intelligence, machine learning, data science, and other business interests.
You will work proactively to:
Strong analytical and problem-solving skills, and the ability to translate information into creative solutions to benefit the business.
An understanding of data technologies, data governance, data management, analytics and insights, and business process-based solutions and the application of such solutions to deliver new business capabilities.
Knowledge of modern data platforms, preferably the Azure cloud and how to architect solutions of end-to-end.
Create logical and physical data models using best practices (standards, naming conventions etc) to ensure high data quality and reduced redundancy
Develop and maintain enterprise wide view of data assets including source to target mapping, source specific data models
A thorough understanding of what a best practice enterprise deployment of Power BI would look like.
Ability to understand and analyse data and manage data through Power BI tool.
A strong understanding of UX Design capabilities (including the Double Diamond framework) and experience designing complex end to end solutions for complete digital environments.
Ability to develop requirements into actionable business analytics strategies, roadmaps, and data solutions.
Strong understanding of visualisations.
A solid technical background with proven delivery experience.
Ability to develop requirements into actionable business analytics strategies, roadmaps, and data solutions.
You bring to the role
Degree in Data Science, Computer Science, Information Technology, Engineering or equivalent.
Experience with a range of vendors and tools, and on premise and cloud infrastructure or services, including: Microsoft Azure, Tableau, Cognos, Power BI and UX Design.
Experience with Agile delivery methodologies.
Modelling experience for analytical/OLAP systems - preferably Cloud Native Database(s) including Synapse
Excellent interpersonal, oral and written communication skills with extensive experience explaining and presenting complex technical concepts to both Business and Technology focussed senior stakeholders.
Proven ability to develop and manage enduring client relationships, engendering a sense of trust and respect.
Exceptional stakeholder engagement and communication skills with an ability to build credibility with senior leaders and internal working teams.
Department of Defence, professional services or similar Federal Government department experience is desirable.
Must be an Australian citizen to meet clearance request guidelines
Mandatory Requirement: Australian Citizens Only
What can we offer you?
As you join our high-growth part of the business, we offer you a unique chance work in a social and dynamic team environment, work with high-profile clients, and provide active coaching and mentoring on engagements! As a leading global professional services firm, we are also dedicated to providing our employees with:
A culture focused on harmony, trust and collaboration
Opportunities to work on larger, diverse and more complex projects. Putting your skills and experience to the test!
Encouragement and support of ongoing learning and career development across the business. Because how you grow matters!
Opportunities to collaborate and link across borders and globally with sector and technical experts in all parts of our business
Be involved in KPMG's support of numerous organisations in the areas of education, social inclusion and health including our Reconciliation Action Plan and Global Green Initiative.
Participation in the performance-based variable pay (bonus) scheme.
Enjoy employee benefits including salary packaging options, employee discounts, reward schemes, and more!
The KPMG Difference
At KPMG, we’re passionate about creating an inclusive workplace that promotes and values diversity. We believe that everyone’s unique experiences enable us to deliver meaningful benefits for our people, our clients and communities. We welcome and encourage applications from people of all backgrounds, ages, religions, including Aboriginal and Torres Strait Islander Peoples, LGBTIQ+ people, those with a disability, women and people with a cultural or linguistically diverse background.
We embrace flexibility as a key principle to allow our people to manage the changing demands of work, personal and family life.
KPMG has a decade-long, proud commitment to Indigenous Australia, as demonstrated by the achievement of an Elevate level Reconciliation Action Plan. KPMG is a foundation member and Principal Partner of Pride in Diversity started in Australia by ACON and the Diversity Council of Australia, and is recognised in the Australian Workplace Equality Index (AWEI) which evaluates LGBTIQ+ inclusiveness in the workplace. KPMG Australia has been consistently recognised as an Employer of Choice in the Australian Government’s Workplace Gender Equality Agency(WGEA) annual index.
Make KPMG the clear choice for your career and be Extraordinary!
How you grow matters | Environmental, sustainability, governance | KPMG Australia - YouTube


Advertised: 11 Apr 2022 AUS Eastern Standard Time
Applications close: 31 May 2022 AUS Eastern Standard Time"
47,"Line of Service
Assurance
Industry/Sector
Not Applicable
Specialism
Analytics
Management Level
Senior Associate
Job Description & Summary
Genuine opportunities can be hard to spot. Unless you’re someone who’s used to finding needles in haystacks made of data. If you’re one of those people, you also probably know that opportunities this good don’t come along that often.
PwC is one of those places where opportunities create options. We’re a community of people united by the love of solving problems, and every solution we deliver cements trust with our clients. And that trust creates more opportunities to strengthen our relationships and fortify our culture.
More than just a number
Supportive team leaders elevate your success. We lead differently, empowering our people to harness their human ingenuity, passion and latest technology to create a better tomorrow.
We empower our people to use their creativity, authenticity and human differences to be the champions of change. We know that when people from a variety of backgrounds and with different points of view work together, we create the most value - for our clients, our people and our society.
In Data Assurance, we care deeply about our people and the numbers. We celebrate having a culture where innovation meets passion. For us, it’s about having an incredible team to solve important problems.



Feel confident in Assurance
What is assurance? A feeling of confidence. It’s what we strive to deliver to our clients as we work side by side to help solve the myriad of issues they face. This assurance, in turn, enables organisations to build and earn trust with their stakeholders.
Data has changed the world. Our clients need trusted advice on how to best gather, use and analyse their information. That’s where we come in. We offer a wide range of services, from data governance and data quality to large scale recalculation, visualisation, data collection and validation platforms, as well as advanced analytics.

Our Data Assurance team works alongside clients in a multitude of ways. These may be complex recalculations of business process outcomes, developing bespoke solutions to specific problems. We help transform external and internal audit approaches by embedding data analytics through the entire audit lifecycle and look to the future as algorithmic decisioning becomes embedded in operational areas. We also help our clients establish the best controls, processes and structures to ensure that decisions are made on accurate information. We often assure that information and data provided to regulators and third parties is accurate, complete and can be trusted.
About you
You have a background in data analytics. You're skilled in data visualisation, data cleansing and manipulation, and you understand business and risk applications. If you have any previous experience in internal audit analytics, that's a big green flag for us!
As a Senior Associate in our Data Assurance team, you'll make an impact through:
Building risk and compliance data analytics outputs using tools like Alteryx, ACL, R, Python, Qlik Sense, Power BI, and SQL Server.
Applying risk and compliance analytics to drive decision making for our clients, helping them to better manage risks, optimise processes and build trust with their stakeholders.
Working across multiple client projects, with a broad range of tasks across the data analytics life cycle, like ETL, data wrangling and cleansing, reporting and dashboarding.
Compelling data-driven storytelling to communicate and help clients minimise risk and improve their processes and control framework.
Your New Benefits
Flexible daily working hours, we value work-life balance
Work overseas or interstate, we know how precious time is with your family and friends
Paid study (and leave!), we pay all the costs and give you time off to study
No dress code, wear what makes you feel comfortable and dress for your day
Yearly bonuses, because who doesn’t love to be rewarded for great performance!
Health & fitness perks, like a wellness stipend and discounted memberships
Generous parental leave policy for mums, dads and foster carers
If you're looking for a team that values your work and solves meaningful problems, apply now!
We believe the best work is human-led and tech-powered. If you’re keen to apply and need reasonable adjustments or would like to note which pronouns you use at any point in the application or interview process, please let us know.
Belinda Riordan is the Recruitment Manager for the role. As the team experience high volumes of applications, we appreciate your patience to allow for a timely and fair process for all.
PwC is committed to the health, safety and wellbeing of our people, as well as visitors to our offices and events.

PwC has introduced a COVID-19 Vaccination policy that requires all staff, contractors, clients and visitors to be fully vaccinated before they can access our offices, attend client sites, undertake work-related travel, or attend work-related events, subject to limited exemptions. For more information: https://www.pwc.com.au/about-us/notices/coronavirus.html
Education (if blank, degree and/or field of study not specified)
Degrees/Field of Study required:
Degrees/Field of Study preferred:
Certifications (if blank, certifications not specified)
Required Skills
Optional Skills
Desired Languages (If blank, desired languages not specified)
Travel Requirements
Not Specified
Available for Work Visa Sponsorship?
No
Government Clearance Required?
No
Job Posting End Date
June 30, 2022"
48,"At EY, you’ll have the chance to build a career as unique as you are, with the global scale, support, inclusive culture and technology to become the best version of you. And we’re counting on your unique voice and perspective to help EY become even better, too. Join us and build an exceptional experience for yourself, and a better working world for all.

The opportunity

EY DnA is the data and advanced analytics capability within EY Asia-Pacific, with over 500 specialist employees working across multiple industry sectors.

We are looking for a Technical Business Analyst within the Technology Consulting – Data and Analytics team in our Perth office.

As a Technical Business Analyst, you will support our clients in defining and implementing a data journey aligned with their strategic objectives. Some of your responsibilities will include:

Be a part of one of our successful delivery teams and get an opportunity to move into a more consultative role working across various data environments and helping our clients solve their business problems with data.
Be responsible for creating requirement specifications, analysing requirements, creating visual models, facilitating elicitation sessions and digging around in the data when needed.
Designing and building reports – capture data requirements for the client and team
Have knowledge and experience of all phases of software development including requirements analysis, design, coding, testing, defect management.
Have experience in business intelligence, data warehousing or advanced analytics projects.

To qualify for the role, you must have

Creating requirements specifications, analysing requirements, creating visual models, facilitating workshop sessions, and using the necessary business analyst tools.
Working with SQL databases and database querying languages.
With programming skills such as Python and R.
Hands on experience working technologies/platform e.g. Power BI, Microsoft suite, Jira/Confluence, Azure DevOps.

Ideally, you’ll also have

Experience with cloud deployment (AWS, Azure)
Exceptional communication, documentation, and presentation skills.
Ability to problem-solve and think critically.
Technical reconciliation and reporting skills.
Some development experience would be advantageous but not essential.

What we offer

A tech career @ EY means working with 40,000 fellow technologists who are creating cutting edge applications in blockchain, AI, cloud, analytics, robotics and cyber, harnessing tech to power the human enterprise and build a more equitable, sustainable world. We offer world class training and a free Tech MBA to all our people.

Globally at EY, we are committed to offer

Continuous learning: You’ll develop the mindset and skills to navigate whatever comes next.
Success as defined by you: We’ll provide the tools and flexibility, so you can make a meaningful impact, your way.
Transformative leadership: We’ll give you the insights, coaching and confidence to be the leader the world needs.
Diverse and inclusive culture: You’ll be embraced for who you are and empowered to use your voice to help others find theirs.

We hold a collective commitment to foster an environment where all differences are valued and respected, practices are equitable, and everyone experiences a sense of belonging. If you require any adjustments to the recruitment process in order to equitably participate, we encourage you to advise us at the time of application via contactrecruitment@au.ey.com or phone +61 3 8650 7788 (option 4).

The exceptional EY experience. It’s yours to build.

EY | Building a better working world

EY exists to build a better working world, helping to create long-term value for clients, people and society and build trust in the capital markets.

Enabled by data and technology, diverse EY teams in over 150 countries provide trust through assurance and help clients grow, transform and operate.

Working across assurance, consulting, law, strategy, tax and transactions, EY teams ask better questions to find new answers for the complex issues facing our world today."
49,"Join a successful, mature and growing business
Work as part of broader team to deliver client outcomes
Contract Position for 4 Months

About BSA

The BSA Group is a comprehensive technical services contracting company that has successful long-term relationships with our clients, founded upon a commitment to provide innovative, flexible solutions and a culture that promotes continuous improvement. We comprise of two divisions, BSA|APS (Advanced Property Solutions) and BSA|CUI (Communications & Utility Infrastructure).

BSA|APS designs, constructs and maintains the systems that make Australia’s buildings efficient, safe and comfortable. BSA|CUI is a national provider of strategic advice, design, implementation, operations and maintenance services, specializing in telecommunications networks and technologies.

We are a people business and an equal opportunity employer - we support and recognize the importance of a workplace culture that values diversity and inclusion. Proudly, our executive leadership team comprises of almost half female employees.

About the Role

We are looking for enthusiastic people to join our BSA|CUI finance team in the capacity of Claims Data Analyst, based in our Lidcombe office. Reporting to the Accounts Team Manager, the key purpose pf this role is to analyze billing, disputes, providing payment schedules and support with data extraction queries.

Key Responsibilities include:


Producing payment schedule reports for the leadership team
Analyze data and summaries findings in order to produce payment schedules reports including outstanding queries and disputed payments
Having strong technical and analytical skills, business intelligence, and a working knowledge of the billing and recovery management.
Perform revenue conciliation and calculate the applicable recovery
Being able to effectively communicate with internal and external stakeholders
Maintaining payment schedule register and liaise with relevant team member to finalize the account
Any other tasks as directed by the Management
Uphold BSA Values and Behaviors and take reasonable care to prevent injuries to self and others.
To be a part of the team, we require:

Tertiary qualifications in a relevant area with a minimum 3 years’ experience in working within billing, commercial and finance area.
Advanced Excel skills with high attention to detail and organizational skills
Intermediate proficiency in SQL
Strong analytical and reporting skills
Demonstrated ability to contribute to analytical solutions
Providing support to Management, Internal and External stakeholders
Excellent attendance/punctuality
Solution focused
Previous experience in telecommunication industry would be an advantage but not mandatory.
Why work with us:

A competitive salary package
Flexible work arrangements
Reward and Recognition program
Health & Wellbeing program
Learning and Development opportunities
Join us and be a part of a progressive culture that is enjoyable, flexible and results-driven.

If you believe you have the capabilities to succeed in this role, please do not hesitate to click “Apply for this job” and attach your cover letter and resume.

Please note, COVID-19 vaccination is a condition of employment for this position and the successful candidate will be subject to mandatory pre-employment checks including a Police Check. Should your application be unsuccessful, we will keep your details on file in case there are suitable vacancies in the future. If you do not wish for your details to be retained, please let us know by emailing Recruitment@BSA.com.au"
